title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;log_price_per_piece;log_original_price_per_piece;shelf_life_normalized;log_price_per_piece_normalized;log_original_price_per_piece_normalized;estimation_discount_normalized;capacity_normalized
盛香珍蔥蒜花生100g;飲料零食;69;盛香珍;規格：100g克x1x1bag包;盛香珍蔥蒜花生100g;72;1;1000;100;6528;4.17%;1;142410420010;g;1;bag;690;720;4166666666666666;weight;月;4248495242049359;4290459441148391;8202761132815215;3736827608346326;46038507141187995;6308100929614872;0.08606921029281278
泰源農場-五香落花生-300g;飲料零食;149;泰源農場;規格：300g克x1x1bag包;泰源農場五香落花生;199;1;3000;90;6529;25.13%;1;142410430010;g;1;bag;1490;1990;25125628140703515;weight;月;50106352940962555;5298317366548036;7368582034562819;4534479628664632;5685326368003432;3803879957556707;0.2635314995563443
泰源農場-香辣落花生-300g;飲料零食;149;泰源農場;規格：300g克x1x1bag包;泰源農場香辣落花生;199;1;3000;90;6530;25.13%;1;142410440010;g;1;bag;1490;1990;25125628140703515;weight;月;50106352940962555;5298317366548036;7368582034562819;4534479628664632;5685326368003432;3803879957556707;0.2635314995563443
盛香珍特級南瓜子150g;飲料零食;75;盛香珍;規格：150g克x1x1bag包;盛香珍南瓜子;90;1;1500;120;6534;16.67%;0;142420030010;g;1;bag;750;900;16666666666666664;weight;月;4330733340286331;451085950651685;9871119329320005;3822897596440613;4840349628106159;2523240371845949;0.13043478260869565
洽洽葵珍原味葵瓜子;飲料零食;59;洽洽;規格：110g克x1x1pack包;洽洽葵珍原味葵瓜子;0;1;1100;80;6536;0.00%;0;142420070010;g;1;pack;590;0;0;weight;月;40943445622221;0;6534402936310426;35754942669644885;0;0;0.09494232475598936
原味翠果子;飲料零食;116;;規格：270g克x1x1pack包;原味翠果子;0;1;2700;120;6544;0.00%;1;142420360010;g;1;pack;1160;0;0;weight;月;4762173934797756;0;9871119329320005;4274441195199275;0;0;0.23691215616681455
洽洽香瓜子;飲料零食;59;洽洽;規格：225g克x1x1pack包;洽洽香瓜子;63;1;2250;80;6545;6.35%;1;142420100010;g;1;pack;590;630;6349206349206349;weight;月;40943445622221;41588830833596715;6534402936310426;35754942669644885;44626635249434116;9612344273698854;0.19698314108251996
盛香珍特級香瓜子190g;飲料零食;43;盛香珍;規格：190g克x1x1bag包;盛香珍香瓜子;60;1;1900;120;6546;28.33%;0;142420390010;g;1;bag;430;600;28333333333333332;weight;月;3784189633918261;4110873864173311;9871119329320005;3250887648392481;44111475320603166;4289508632138114;0.16592724046140195
翠果子MIDO 航空米果180g;飲料零食;110;;規格：180g克x1x1pack包;翠果子MIDO 航空米果180g;0;1;1800;120;6547;0.00%;0;142420420010;g;1;pack;1100;0;0;weight;月;4709530201312334;0;9871119329320005;421934452332254;0;0;0.15705412599822538
青龍牌 藥膳田豆酥 350克;飲料零食;149;;規格：350g克x1x1pc包;青龍牌藥膳田豆酥;0;1;3500;60;6549;0.00%;1;142420450010;g;1;pc;1490;0;0;weight;月;50106352940962555;0;4866044739805636;4534479628664632;0;0;0.3078970718722272
