title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;log_price_per_piece;log_original_price_per_piece;shelf_life_normalized;log_price_per_piece_normalized;log_original_price_per_piece_normalized;estimation_discount_normalized;capacity_normalized
來復易輕薄安心活力褲大號16片;嬰童保健;329;來復易;規格：16pc片x1x1pack包;來復易輕薄安心活力褲大號16片;349;1;160;333;4700;5.73%;1;121300310010;pc;1;pack;3290;3490;5730659025787966;count;月;5799092654460526;5857933154483459;2763913412209601;5359675214095826;6285818595061765;8675898126690944;0.025041736227045076
日本利護樂長時間安心復健褲L號18片;嬰童保健;349;利護樂;規格：18pc片x1x1pc包;利清爽成人替換式尿片;450;1;180;600;4701;22.44%;1;121300320010;pc;1;pc;3490;4500;22444444444444443;count;月;5857933154483459;6111467339502679;4991171604543494;5421257391274127;6557871869254199;3397963700752545;0.028380634390651086
來復易輕薄安心活力褲特大號14片;嬰童保健;329;來復易;規格：14pc片x1x1pack包;來復易輕薄安心活力褲特大號14片;349;1;140;360;4703;5.73%;1;121300350010;pc;1;pack;3290;3490;5730659025787966;count;月;5799092654460526;5857933154483459;2989141768737748;5359675214095826;6285818595061765;8675898126690944;0.021702838063439065
安親成人紙尿褲L(含漢方本草);嬰童保健;209;安親;規格：13pc片x1x1pack包;安親成人紙尿褲L(含漢方本草);226;1;130;360;4704;7.52%;1;121300380010;pc;1;pack;2090;2260;752212389380531;count;月;53471075307174685;5424950017481403;2989141768737748;4886629812349526;5821208743405701;11388076014525968;0.02003338898163606
安親成人紙尿褲M(含漢方本草);嬰童保健;209;安親;規格：16pc片x1x1pack包;安親成人紙尿褲M(含漢方本草);226;1;160;360;4705;7.52%;0;121300390010;pc;1;pack;2090;2260;752212389380531;count;月;53471075307174685;5424950017481403;2989141768737748;4886629812349526;5821208743405701;11388076014525968;0.025041736227045076
來復易復健褲長時間安心XL號;嬰童保健;379;來復易;規格：12pc片x1x1pack包;來復易復健褲長時間安心XL號;0;1;120;333;4706;0.00%;1;121300410010;pc;1;pack;3790;0;0;count;月;5940171252720432;0;2763913412209601;5507327379368415;0;0;0.018363939899833055
來復易柔適安心紙尿片;嬰童保健;209;來復易;規格：45pc片x1x1pack包;來復易柔適安心紙尿片;232;1;450;333;4708;9.91%;0;121300450010;pc;1;pack;2090;2320;9913793103448276;count;月;53471075307174685;54510384535657;2763913412209601;4886629812349526;5849202776852335;1500892979804918;0.07345575959933223
安安成人紙尿褲-淨爽型M;嬰童保健;263;安安;規格：15pc片x1x1pack包;安安成人紙尿褲-淨爽型M;0;1;150;360;4709;0.00%;0;121300460010;pc;1;pack;2630;0;0;count;月;5575949103146316;0;2989141768737748;5126134273623341;0;0;0.02337228714524207
安安成人紙尿褲淨爽型L-XL;嬰童保健;263;安安;規格：13pc片x1x1pack包;安安成人紙尿褲淨爽型L-XL;0;1;130;360;4710;0.00%;0;121300470010;pc;1;pack;2630;0;0;count;月;5575949103146316;0;2989141768737748;5126134273623341;0;0;0.02003338898163606
來復易復健褲長時間安心L號;嬰童保健;379;來復易;規格：14pc片x1x1pc片;來復易復健褲長時間安心L號;0;1;140;360;4712;0.00%;0;121300490010;pc;1;pc;3790;0;0;count;月;5940171252720432;0;2989141768737748;5507327379368415;0;0;0.021702838063439065
