title;category;price;brand;specification;query;original_price;original_price_checked;capacity;shelf_life;order;Discount;Promo;item_code;capacity_unit;pieces_per_package;package_unit;price_per_piece;original_price_per_piece;estimation_discount;capacity_category;shelf_life_unit;log_price_per_piece;log_original_price_per_piece;shelf_life_normalized;log_price_per_piece_normalized;log_original_price_per_piece_normalized;estimation_discount_normalized;capacity_normalized
妙潔防霉耐用絨裡手套M;日用生活;35;妙潔;規格：1pc包x1x1pack包;妙潔防霉耐用絨裡手套M;49;1;10;333;9430;28.57%;1;315300030010.0;pc;1;pack;350;490;2857142857142857;count;月;358351893845611;3912023005428146;2763913412209601;30408666880398877;4197771859688961;4325554923164484;0.0
妙潔防霉耐用絨裡手套L;日用生活;35;妙潔;規格：1pc包x1x1pack包;妙潔防霉耐用絨裡手套L;49;1;10;333;9431;28.57%;1;315300050010.0;pc;1;pack;350;490;2857142857142857;count;月;358351893845611;3912023005428146;2763913412209601;30408666880398877;4197771859688961;4325554923164484;0.0
【安心價】妙潔蘆薈護手手套 M;日用生活;39;妙潔;規格：1pair雙x1x1pair雙;妙潔蘆薈護手手套 M;49;1;10;333;9432;20.41%;1;315300080010.0;pair;1;pair;390;490;20408163265306122;count;月;36888794541139363;3912023005428146;2763913412209601;31511364841889455;4197771859688961;3089682087974632;0.0
【安心價】妙潔蘆薈護手手套 S;日用生活;39;妙潔;規格：1pair雙x1x1pair雙;妙潔蘆薈護手手套 S;49;1;10;333;9433;20.41%;1;315300110010.0;pair;1;pair;390;490;20408163265306122;count;月;36888794541139363;3912023005428146;2763913412209601;31511364841889455;4197771859688961;3089682087974632;0.0
3M 百利全面抗滑絨裡手套-大型;日用生活;51;3M;規格：1pair雙x1x1pair雙;3M 百利全面抗滑絨裡手套-大型;55;1;10;600;9434;7.27%;1;315300210010.0;pair;1;pair;510;550;72727272727272725;count;月;39512437185814275;402535169073515;4991171604543494;34257256296481897;4319378497844511;11010503440782324;0.0
3M 百利全面抗滑絨裡手套-中型;日用生活;51;3M;規格：1pair雙x1x1pair雙;3M 百利全面抗滑絨裡手套-中型;55;1;10;600;9435;7.27%;1;315300270010.0;pair;1;pair;510;550;72727272727272725;count;月;39512437185814275;402535169073515;4991171604543494;34257256296481897;4319378497844511;11010503440782324;0.0
妙潔 低敏防護手套M;日用生活;35;妙潔;規格：1pack包x1x1pack包;妙潔 低敏防護手套M;49;1;10;600;9436;28.57%;1;315300430010.0;pack;1;pack;350;490;2857142857142857;count;月;358351893845611;3912023005428146;4991171604543494;30408666880398877;4197771859688961;4325554923164484;0.0
楓康舒適.透氣手套(L);日用生活;35;楓康;規格：1pc包x1x1pc包;楓康舒適.透氣手套(L);49;1;10;600;9439;28.57%;1;315300810010.0;pc;1;pc;350;490;2857142857142857;count;月;358351893845611;3912023005428146;4991171604543494;30408666880398877;4197771859688961;4325554923164484;0.0
楓康舒適.透氣手套(M);日用生活;35;楓康;規格：1pc包x1x1pc包;楓康舒適.透氣手套(M);49;1;10;600;9440;28.57%;1;315300820010.0;pc;1;pc;350;490;2857142857142857;count;月;358351893845611;3912023005428146;4991171604543494;30408666880398877;4197771859688961;4325554923164484;0.0
楓康舒適.透氣手套(S);日用生活;35;楓康;規格：1pc包x1x1pc包;楓康舒適.透氣手套(S);49;1;10;600;9441;28.57%;1;315300830010.0;pc;1;pc;350;490;2857142857142857;count;月;358351893845611;3912023005428146;4991171604543494;30408666880398877;4197771859688961;4325554923164484;0.0
