item_code,item_name,box_length,box_width,box_height,box_volume,box_weight,number_of_item_in_a_box,item_volume,item_unit,item_quantity_order_unique,item_quantity_order_unique_frequency,total_demand,daily_mean,daily_std,total_order_freq,daily_freq_mean,cv2,adi,composite_metric,index_class_priority,item_class,item_initial_inventory
11050129001,妙管家洗潔精 植萃酵素洗潔精,39.0,24.0,25.0,23400.0,13.46,12,1950.0,PCS,[1],[9],9,1.125,0.3535533905932738,9,1.125,0.0987654320987654,2.625,1.265625,4,CY,9
11050129002,妙管家洗潔精 E護洗潔精,39.0,24.0,25.0,23400.0,13.46,12,1950.0,PCS,[1],[3],3,1.0,0.0,3,1.0,0.0,7.0,1.0,4,CY,4
11050131001,OP茶酚洗潔精 (零添加),40.0,26.0,29.0,30160.0,14.0,12,2513.3,PCS,"[1, 2, 3, 4, 6]","[8, 4, 1, 1, 2]",35,2.1875,1.7211914478058503,16,1.0,0.6191020408163266,1.3125,2.1875,1,BY,27
11050134001,德國dalli花香洗碗精-1L 達麗花香洗碗精,27.0,20.0,31.0,16740.0,8.91,8,2092.5,PCS,[2],[1],2,2.0,0.0,1,1.0,0.0,21.0,2.0,1,BY,8
11050137001,家福蘆薈洗碗精-溫和護手,33.0,19.0,23.0,14421.0,6.75,12,1201.8,PCS,[1],[2],2,1.0,0.0,2,1.0,0.0,10.5,1.0,4,CY,4
11050140002,珂珂透超濃縮洗碗凝露 洗碗凝露葡萄,22.0,16.0,20.0,7040.0,3.76,12,586.7,PCS,[1],[2],2,1.0,0.0,2,1.0,0.0,10.5,1.0,4,CY,4
11050141002,珂珂透噴槍型泡泡洗碗精,34.0,25.0,24.0,20400.0,4.82,12,1700.0,PCS,"[1, 2]","[4, 1]",6,1.2,0.447213595499958,5,1.0,0.1388888888888889,4.2,1.2,4,CY,10
11050142001,家福ECO環保杏仁香氣洗碗精 家福ECO環保杏仁,33.0,19.0,23.0,14421.0,6.75,12,1201.8,PCS,[1],[2],2,1.0,0.0,2,1.0,0.0,10.5,1.0,4,CY,4
11050895001,日星沙拉脫,33.0,25.0,30.0,24750.0,13.7,12,2062.5,PCS,"[1, 2, 3, 6]","[11, 7, 2, 1]",37,1.85,1.1821033884786185,21,1.05,0.4082888008919303,1.05,1.9425,3,BX,20
11051001001,ST洗衣槽除菌劑550g ST洗衣槽除菌劑,52.0,45.0,24.0,56160.0,3.428,12,4680.0,PCS,[1],[3],3,1.0,0.0,3,1.0,0.0,7.0,1.0,4,CY,4
11051002001,加倍潔小蘇打去汙粉,43.0,25.0,18.0,19350.0,12.8,12,1612.5,PCS,"[1, 2, 3, 4]","[4, 68, 1, 4]",159,2.409090909090909,1.0666593822595092,77,1.1666666666666667,0.1960402004545827,0.3181818181818182,2.810606060606061,3,BX,21
11051003001,毛寶熱水瓶洗淨劑 熱水瓶洗淨劑,25.0,18.0,15.0,6750.0,1.392,12,562.5,PCS,"[1, 2, 3]","[3, 1, 1]",8,1.6,0.8944271909999159,5,1.0,0.3124999999999999,4.2,1.6,4,CY,16
11051004001,藍寶洗衣槽去污劑,44.0,19.0,32.0,26752.0,12.9,12,2229.3,PCS,"[1, 2]","[4, 2]",8,1.3333333333333333,0.5163977794943223,6,1.0,0.15,3.5,1.3333333333333333,4,CY,11
11051006001,毛寶洗衣槽專用去污劑,50.0,34.0,18.0,30600.0,12.9,12,2550.0,PCS,"[1, 2, 3, 4, 6]","[49, 7, 2, 1, 1]",79,1.490566037735849,1.2188052395281643,60,1.1320754716981132,0.6685997066545055,0.3962264150943396,1.6874332502669989,4,CY,19
11051007001,家樂福小蘇打粉,43.0,25.0,19.0,20425.0,12.92,12,1702.1,PCS,"[1, 2, 4]","[10, 1, 1]",16,1.3333333333333333,0.8876253645985945,12,1.0,0.4431818181818182,1.75,1.3333333333333333,4,CY,15
11051009001,加倍潔洗衣槽專用去污劑,26.0,17.0,13.0,5746.0,4.07,12,478.8,PCS,"[1, 2]","[4, 3]",10,1.6666666666666667,1.2110601416389966,7,1.1666666666666667,0.5279999999999999,3.5,1.9444444444444449,1,BZ,20
11051011001,加倍潔檸檬酸去汙粉,24.0,22.0,17.0,8976.0,4.1,12,748.0,PCS,"[1, 2, 6]","[3, 1, 1]",11,2.2,2.16794833886788,5,1.0,0.9710743801652892,4.2,2.2,1,BZ,32
11051012001,家福洗碗機專用清潔鹽,30.0,24.0,17.0,12240.0,12.61,12,1020.0,PCS,"[2, 4, 5]","[1, 1, 1]",11,3.6666666666666665,1.5275252316519463,3,1.0,0.1735537190082644,7.0,3.6666666666666665,1,BY,31
11051013001,妙管家洗衣槽專用清潔劑,48.0,26.0,19.0,23712.0,8.77,12,1976.0,PCS,"[1, 2, 5]","[35, 3, 1]",46,1.1794871794871795,0.683327573129996,39,1.0,0.3356382449507512,0.5384615384615384,1.1794871794871795,4,CX,12
11051016001,茶樹莊園-茶樹洗衣槽去汙劑250g*3,43.0,34.0,18.0,26316.0,10.9,12,2193.0,PCS,[2],[1],2,2.0,0.0,1,1.0,0.0,21.0,2.0,1,BY,8
11051018001,日本Mitsuei洗衣槽專用洗劑550G 日本洗衣槽洗劑,42.0,28.0,21.0,24696.0,12.9,20,1234.8,PCS,[1],[2],2,1.0,0.0,2,1.0,0.0,10.5,1.0,4,CY,4
11051019001,妙管家除垢劑750g,42.0,25.0,25.0,26250.0,10.702,12,2187.5,PCS,"[1, 2, 6, 12]","[4, 1, 1, 1]",24,3.4285714285714284,4.197504927816954,7,1.0,1.4988425925925926,3.0,3.4285714285714284,1,BZ,57
11051022001,加倍潔檸檬酸+小蘇打洗衣槽去,26.0,17.0,14.0,6188.0,3.89,12,515.7,PCS,"[1, 2, 4, 5]","[7, 1, 1, 1]",18,1.8,1.475729574745244,10,1.0,0.6721536351165983,2.1,1.8,1,BZ,23
11051023001,橘子工坊食器妙用清潔粉,8.0,8.0,10.0,640.0,0.45,1,640.0,PCS,"[1, 2]","[7, 1]",9,1.125,0.3535533905932738,8,1.0,0.0987654320987654,2.625,1.125,4,CY,9
11051025001,加倍潔小蘇打去汙粉400g,28.0,21.0,18.0,10584.0,5.55,12,882.0,PCS,"[2, 4]","[15, 1]",34,2.125,0.5,16,1.0,0.0553633217993079,1.3125,2.125,3,BX,14
11051027001,茶樹莊園-茶樹小蘇打粉,48.0,33.0,23.0,36432.0,12.8,12,3036.0,PCS,[1],[4],4,1.0,0.0,4,1.0,0.0,5.25,1.0,4,CY,4
11051030001,輕時代 小蘇打粉,41.0,37.0,26.0,39442.0,12.744,12,3286.8,PCS,[1],[1],1,1.0,0.0,1,1.0,0.0,21.0,1.0,4,CY,4
11051031001,清淨海槽洗淨洗衣槽去污劑 清淨海槽洗淨洗,45.0,31.0,17.0,23715.0,5.05,12,1976.3,PCS,[1],[3],3,1.0,0.0,3,1.0,0.0,7.0,1.0,4,CY,4
11051032001,加倍潔小蘇打粉 加倍潔小蘇打粉,46.0,28.0,21.0,27048.0,15.2,6,4508.0,PCS,[1],[2],2,1.0,0.0,2,1.0,0.0,10.5,1.0,4,CY,4
11051037001,天工去汙粉,29.0,22.0,12.0,7656.0,7.87,12,638.0,PCS,"[2, 4, 9]","[2, 1, 1]",17,5.666666666666667,3.511884584284246,4,1.3333333333333333,0.3840830449826988,7.0,7.555555555555555,1,BY,59
11051039001,清淨海巧檸酸檸檬酸 清淨海巧檸酸,44.0,33.0,14.0,20328.0,5.838,12,1694.0,PCS,[1],[2],2,1.0,0.0,2,1.0,0.0,10.5,1.0,4,CY,4
11051044001,AH小蘇打粉13.5lb,40.0,29.0,32.0,37120.0,24.9,4,9280.0,PCS,"[1, 2, 3]","[21, 2, 2]",31,1.24,0.5972157622389639,25,1.0,0.2319632327436697,0.84,1.24,4,CX,12
11051049001,一滴淨免凈泡洗槽劑,50.0,30.0,18.0,27000.0,6.5,12,2250.0,PCS,"[1, 2, 3]","[2, 3, 2]",14,2.0,0.816496580927726,7,1.0,0.1666666666666666,3.0,2.0,1,BY,17
11051056001,白象萬用檸檬酸,33.0,25.0,15.0,12375.0,6.63,12,1031.3,PCS,[1],[2],2,1.0,0.0,2,1.0,0.0,10.5,1.0,4,CY,4
11051057001,白象萬用去漬霸,33.0,25.0,15.0,12375.0,6.64,12,1031.3,PCS,[2],[1],2,2.0,0.0,1,1.0,0.0,21.0,2.0,1,BY,8
11051899001,優品洗衣槽去汙防霉劑150g*4 洗衣槽去汙劑,46.0,24.0,19.0,20976.0,8.14,12,1748.0,PCS,[1],[1],1,1.0,0.0,1,1.0,0.0,21.0,1.0,4,CY,4
11051999001,毛寶電鍋專用清潔劑 毛寶電鍋清潔劑,21.0,18.0,19.0,7182.0,3.496,12,598.5,PCS,"[1, 2]","[2, 2]",6,1.5,0.5773502691896257,4,1.0,0.1481481481481481,5.25,1.5,4,CY,12
11061001001,百利潔力豆海綿菜瓜布,42.0,39.0,30.0,49140.0,1.71,30,1638.0,PCS,[1],[7],7,1.0,0.0,7,1.0,0.0,3.0,1.0,4,CY,4
11061001002,百利潔力豆海綿菜瓜布,42.0,39.0,30.0,49140.0,1.63,30,1638.0,PCS,[1],[6],6,1.0,0.0,6,1.0,0.0,3.5,1.0,4,CY,4
11061002001,洗王抗菌海棉菜瓜布 洗王海棉菜瓜布,47.0,39.0,23.0,42159.0,4.6,30,1405.3,PCS,[1],[12],12,1.0,0.0,12,1.0,0.0,1.75,1.0,4,CY,4
11061003001,OP德國妙用擦 德國妙用擦,37.0,36.0,26.0,34632.0,0.9,20,1731.6,PCS,"[1, 2, 3]","[3, 1, 1]",8,1.6,0.8944271909999159,5,1.0,0.3124999999999999,4.2,1.6,4,CY,16
11061005001,家福海綿3入 家福海綿3入,40.0,24.0,19.0,18240.0,1.52,26,701.5,PCS,[1],[3],3,1.0,0.0,3,1.0,0.0,7.0,1.0,4,CY,4
11061008001,家福植物性彩色海綿 植物性彩色海綿,39.0,22.0,12.0,10296.0,1.09,15,686.4,PCS,"[1, 5]","[5, 1]",10,1.6666666666666667,1.632993161855452,6,1.0,0.96,3.5,1.6666666666666667,4,CZ,24
11061009001,洗王快可擦海棉,31.0,27.0,17.0,14229.0,0.5,30,474.3,PCS,"[1, 2, 3]","[2, 2, 1]",9,1.8,0.8366600265340756,5,1.0,0.2160493827160494,4.2,1.8,1,BY,16
11061011001,OP茶樹抗菌海綿菜瓜布,54.0,25.0,38.0,51300.0,1.4,30,1710.0,PCS,"[1, 2]","[15, 2]",19,1.1875,0.4031128874149275,17,1.0625,0.1152354570637119,1.3125,1.26171875,4,CX,9
11061015001,家福木漿棉菜瓜布3入 木漿棉菜瓜布,40.0,23.0,12.0,11040.0,1.2,16,690.0,PCS,"[1, 2]","[4, 1]",6,1.2,0.4472135954999579,5,1.0,0.1388888888888889,4.2,1.2,4,CY,10
11061016001,百利天然木漿棉菜瓜布-爐具,41.0,27.0,18.0,19926.0,1.59,30,664.2,PCS,"[1, 2]","[3, 2]",7,1.4,0.5477225575051661,5,1.0,0.1530612244897959,4.2,1.4,4,CY,12
11061023001,OP柑橘除油海綿菜瓜布,54.0,25.0,38.0,51300.0,1.4,30,1710.0,PCS,"[1, 2, 3, 4]","[23, 3, 1, 1]",36,1.3333333333333333,0.7337993857053428,28,1.037037037037037,0.3028846153846153,0.7777777777777778,1.382716049382716,4,CX,13
11061024001,百利天然木漿棉菜瓜布細緻鍋具,41.0,27.0,18.0,19926.0,1.59,30,664.2,PCS,[2],[1],2,2.0,0.0,1,1.0,0.0,21.0,2.0,1,BY,8
11061027001,百利天然木漿棉菜瓜布衛浴專用 衛浴專用2片裝,27.0,22.0,24.0,14256.0,1.24,18,792.0,PCS,[1],[1],1,1.0,0.0,1,1.0,0.0,21.0,1.0,4,CY,4
11061028001,家福海棉菜瓜布衛浴專用2入 浴室專用菜瓜布,40.0,16.0,12.0,7680.0,1.2,16,480.0,PCS,[1],[6],6,1.0,0.0,6,1.0,0.0,3.5,1.0,4,CY,4
11061030001,百利天然木漿棉菜瓜布細緻餐具,41.0,28.0,17.0,19516.0,1.59,30,650.5,PCS,"[1, 2, 4]","[3, 3, 2]",17,2.125,1.246423454758225,8,1.0,0.3440434997528424,2.625,2.125,1,BY,22
11061031001,百利衛浴專用海綿菜瓜布2片裝,38.0,29.0,24.0,26448.0,2.0,28,944.6,PCS,[1],[7],7,1.0,0.0,7,1.0,0.0,3.0,1.0,4,CY,4
11061032001,百利多用途天然木漿棉2片裝,41.0,27.0,17.0,18819.0,1.59,30,627.3,PCS,"[1, 2, 6]","[5, 2, 1]",15,1.875,1.7268882005337975,8,1.0,0.8482539682539684,2.625,1.875,1,BZ,26
11061033001,家福木漿棉菜瓜布爐具專用2入 爐具專用菜瓜布,40.0,15.0,12.0,7200.0,1.3,19,378.9,PCS,[1],[2],2,2.0,0.0,2,2.0,0.0,21.0,4.0,1,BY,8
11061035001,洗王彩虹海綿菜瓜布,39.0,33.0,32.0,41184.0,1.8,30,1372.8,PCS,"[1, 2]","[9, 1]",11,1.1,0.3162277660168379,10,1.0,0.0826446280991735,2.1,1.1,4,CY,8
11061049001,百利天然木漿棉加大版,42.0,28.0,28.0,32928.0,1.5,24,1372.0,PCS,"[1, 3, 6]","[1, 1, 2]",16,4.0,2.449489742783178,4,1.0,0.3749999999999999,5.25,4.0,1,BY,42
11061050001,百利隨手掛架組爐廚專用 爐廚專用,41.0,38.0,30.0,46740.0,2.26,30,1558.0,PCS,[2],[1],2,2.0,0.0,1,1.0,0.0,21.0,2.0,1,BY,8
11061051001,百利隨手掛架組餐具專用 餐具專用,41.0,38.0,30.0,46740.0,2.26,30,1558.0,PCS,[1],[3],3,1.0,0.0,3,1.0,0.0,7.0,1.0,4,CY,4
11061052001,百利隨手掛架組爐廚專用補充 爐廚專用補充,42.0,38.0,30.0,47880.0,1.56,20,2394.0,PCS,[1],[6],6,1.0,0.0,6,1.0,0.0,3.5,1.0,4,CY,4
11061053001,百利隨手掛架組餐具專用補充,42.0,38.0,30.0,47880.0,1.5,20,2394.0,PCS,"[1, 2, 8]","[8, 1, 1]",18,1.8,2.201009869229224,10,1.0,1.4951989026063102,2.1,1.8,1,BZ,30
11061054001,百利多用途細緻菜瓜布_木漿棉,40.0,28.0,18.0,20160.0,1.3,24,840.0,PCS,"[1, 2]","[6, 1]",8,1.1428571428571428,0.3779644730092272,7,1.0,0.109375,3.0,1.1428571428571428,4,CY,9
11061054002,百利多用途細緻菜瓜布_木漿棉 木漿棉兩片粉紅,40.0,28.0,18.0,20160.0,10.84,24,840.0,PCS,"[1, 2]","[2, 1]",4,1.3333333333333333,0.5773502691896257,3,1.0,0.1874999999999999,7.0,1.3333333333333333,4,CY,12
11061055001,百利多用途細緻菜瓜布海棉,42.0,38.0,30.0,47880.0,1.67,24,1995.0,PCS,[1],[4],4,1.0,0.0,4,1.0,0.0,5.25,1.0,4,CY,4
11061055002,百利多用途細緻菜瓜布海棉,42.0,39.0,30.0,49140.0,1.85,24,2047.5,PCS,[1],[4],4,1.0,0.0,4,1.0,0.0,5.25,1.0,4,CY,4
11061068001,百利爐鍋專用海綿菜瓜布6片裝,42.0,39.0,30.0,49140.0,2.08,20,2457.0,PCS,"[1, 2, 3, 4, 5, 6]","[58, 13, 2, 1, 1, 1]",105,1.5217391304347827,1.0928739184071177,76,1.1014492753623188,0.5157743097238897,0.3043478260869565,1.6761184625078769,4,CY,18
11061070001,百利不鏽鋼/頑垢專用鋼絨海綿菜瓜布6片裝,42.0,39.0,30.0,49140.0,1.82,20,2457.0,PCS,"[1, 2, 4, 6]","[17, 5, 1, 1]",37,1.608695652173913,1.2335879094879223,24,1.0434782608695652,0.5880204528853178,0.9130434782608696,1.6786389413988658,4,CY,20
11061071001,百利細緻餐具海綿菜瓜布6片裝,42.0,39.0,30.0,49140.0,1.82,20,2457.0,PCS,"[1, 2, 3, 5]","[97, 17, 1, 4]",154,1.4259259259259258,1.1934690165761204,119,1.101851851851852,0.7005326267372634,0.1944444444444444,1.5711591220850478,4,CY,18
11062002001,洗王菜瓜布4入 洗王菜瓜布4入,51.0,45.0,21.0,48195.0,3.89,30,1606.5,PCS,[1],[1],1,1.0,0.0,1,1.0,0.0,21.0,1.0,4,CY,4
11062006001,百利不鏽鋼頑垢專用菜瓜布10片,54.0,33.0,23.0,40986.0,3.0,18,2277.0,PCS,"[1, 2]","[6, 3]",12,1.3333333333333333,0.5,9,1.0,0.140625,2.333333333333333,1.3333333333333333,4,CY,11
11062008001,OP 鑽石晶砂菜瓜布 小綠,51.0,26.0,36.0,47736.0,2.6,40,1193.4,PCS,[1],[1],1,1.0,0.0,1,1.0,0.0,21.0,1.0,4,CY,4
11062011001,洗王茶杯專用菜瓜布 洗王茶杯專用,38.0,30.0,21.0,23940.0,1.0,40,598.5,PCS,"[1, 2]","[1, 1]",3,1.5,0.7071067811865476,2,1.0,0.2222222222222222,10.5,1.5,4,CY,14
11062013001,洗王不鏽鋼球刷 50gx2,36.0,28.0,26.0,26208.0,7.66,30,873.6,PCS,"[1, 2]","[14, 2]",18,1.125,0.3415650255319866,16,1.0,0.0921810699588477,1.3125,1.125,4,CX,9
11062015001,百利不鏽鋼黑垢專用菜瓜布5片,50.0,25.0,20.0,25000.0,1.73,30,833.3,PCS,"[1, 6, 10]","[11, 1, 1]",27,2.25,2.8324419275118906,13,1.0833333333333333,1.5847362514029186,1.75,2.4375,1,BZ,39
11062017001,驅塵氏菜瓜布-爐具專用(5入) 驅塵氏-爐具5入,37.0,36.0,27.0,35964.0,2.0,36,999.0,PCS,[1],[1],1,1.0,0.0,1,1.0,0.0,21.0,1.0,4,CY,4
11062019001,百利不鏽鋼頑垢專用菜瓜布6片,51.0,42.0,18.0,38556.0,1.24,36,1071.0,PCS,"[1, 2]","[13, 3]",19,1.1875,0.4031128874149275,16,1.0,0.1152354570637119,1.3125,1.1875,4,CX,9
11062023001,3M百利爐具-鍋具專用菜瓜布,39.0,38.0,30.0,44460.0,2.36,20,2223.0,PCS,"[1, 2, 3, 5]","[7, 3, 1, 1]",21,1.75,1.2154310870109943,12,1.0,0.4823747680890537,1.75,1.75,4,CY,20
11062025001,百利細緻餐具/茶杯專用菜瓜布6片裝,43.0,39.0,32.0,53664.0,1.55,20,2683.2,PCS,"[1, 2, 4]","[18, 8, 1]",38,1.4074074074074074,0.693888666488711,27,1.0,0.2430747922437673,0.7777777777777778,1.4074074074074074,4,CX,13
11062026001,百利爐具/鍋具專用菜瓜布6片裝,43.0,39.0,32.0,53664.0,3.48,20,2683.2,PCS,"[1, 2, 3, 6]","[12, 1, 1, 1]",23,1.5333333333333334,1.3557637102737476,15,1.0,0.7817985417229274,1.4,1.5333333333333334,4,CZ,21
11070001001,噴效水性噴霧殺蟲劑,41.0,28.0,27.0,30996.0,13.3,24,1291.5,PCS,"[1, 2, 3, 4, 6, 7, 8, 10, 12]","[20, 18, 6, 3, 8, 2, 1, 4, 6]",268,4.39344262295082,4.751416239833446,68,1.1147540983606556,1.169596977797579,0.3442622950819672,4.897608169846816,1,BY,67
11070002001,雷達速效蟑螂螞蟻藥 (無味),41.0,27.0,26.0,28782.0,15.42,24,1199.3,PCS,"[1, 2, 4]","[9, 4, 1]",21,1.5,0.8548504142651103,14,1.0,0.3247863247863248,1.5,1.5,4,CY,15
11070003001,雷達天然植物噴霧殺蟲劑,28.0,21.0,26.0,15288.0,5.39,12,1274.0,PCS,"[1, 2, 3, 4, 5, 6]","[8, 5, 2, 2, 2, 1]",48,2.6666666666666665,1.6087993330796877,20,1.1111111111111112,0.3639705882352942,1.1666666666666667,2.962962962962963,3,BX,28
11070004001,噴效新蟑螂螞蟻藥,44.0,30.0,28.0,36960.0,12.41,24,1540.0,PCS,"[1, 2, 3, 4, 5, 6, 9, 10, 111, 231]","[16, 10, 8, 4, 3, 20, 2, 2, 2, 1]",702,12.10344827586207,59.02294815538628,68,1.1724137931034482,23.780641163057307,0.3620689655172414,14.19024970273484,0,AY,657
11070005001,威滅防蚊網補充包1入60天,26.0,21.0,23.0,12558.0,0.75,12,1046.5,PCS,[1],[1],1,1.0,0.0,1,1.0,0.0,21.0,1.0,4,CY,4
11070006001,速必效驅蚊寶-60天,35.0,27.0,21.0,19845.0,2.43,24,826.9,PCS,[4],[1],4,4.0,0.0,1,1.0,0.0,21.0,4.0,1,BY,16
11070007001,噴效新油性噴霧殺蟲劑,41.0,27.0,27.0,29889.0,11.5,24,1245.4,PCS,"[1, 2, 3, 4, 5, 6, 9, 10, 24, 29, 91, 331]","[11, 10, 1, 3, 2, 21, 2, 1, 1, 1, 1, 1]",685,13.431372549019608,58.61134869697532,55,1.0784313725490196,19.042441898875804,0.4117647058823529,14.48481353325644,0,AY,658
11070011001,雷達雙效殺蟲劑,27.0,21.0,25.0,14175.0,5.71,12,1181.3,PCS,"[1, 2, 3, 4, 6]","[11, 1, 1, 1, 5]",50,2.631578947368421,2.2163665540145625,19,1.0,0.7093333333333333,1.105263157894737,2.631578947368421,1,BY,34
11070012001,鱷魚水性蟑螂螞蟻藥,44.0,29.0,28.0,35728.0,14.0,24,1488.7,PCS,"[1, 2, 4, 8]","[1, 1, 1, 1]",15,5.0,6.082762530298219,4,1.3333333333333333,1.4799999999999998,7.0,6.666666666666666,1,BZ,83
11070013001,必安住跳蚤蟑螂藥600ml,44.0,29.0,27.0,34452.0,13.0,24,1435.5,PCS,"[1, 3, 12]","[3, 1, 1]",18,3.6,4.774934554525329,5,1.0,1.7592592592592595,4.2,3.6,1,BZ,64
11070014001,雷達蟑螂藥-天然尤加利精油,43.0,30.0,27.0,34830.0,14.65,24,1451.3,PCS,"[1, 6]","[12, 1]",18,1.3846153846153846,1.3867504905630728,13,1.0,1.0030864197530864,1.6153846153846154,1.3846153846153846,4,CZ,20
11070015001,噴效快速殺蟑液--水性配方,43.0,29.0,27.0,33669.0,13.63,24,1402.9,PCS,"[1, 2, 3, 4, 8, 12]","[3, 3, 1, 1, 1, 1]",36,4.0,4.58257569495584,10,1.1111111111111112,1.3125,2.333333333333333,4.444444444444445,1,BZ,64
11070016001,雷達殺菌型蟑螂螞蟻藥,54.0,38.0,27.0,55404.0,14.7,24,2308.5,PCS,"[1, 2]","[9, 7]",23,1.4375,0.51234753829798,16,1.0,0.1270321361058601,1.3125,1.4375,4,CX,12
11070018001,雷達廣用殺蟲劑,54.0,38.0,27.0,55404.0,14.7,24,2308.5,PCS,"[1, 2]","[4, 2]",8,1.3333333333333333,0.5163977794943222,6,1.0,0.1499999999999999,3.5,1.3333333333333333,4,CY,11
11070019001,家家蟑螂螞蟻跳蚤噴霧殺蟲劑,27.0,21.0,26.0,14742.0,6.0,12,1228.5,PCS,[6],[1],6,6.0,0.0,1,1.0,0.0,21.0,6.0,1,BY,24
11070022001,雷達速效蟑螂螞蟻藥(清新),41.0,27.0,26.0,28782.0,15.41,24,1199.3,PCS,"[1, 2]","[2, 1]",4,1.3333333333333333,0.5773502691896257,3,1.0,0.1874999999999999,7.0,1.3333333333333333,4,CY,12
11070024001,雷達噴霧殺蟲劑-天然尤加利精,28.0,21.0,26.0,15288.0,5.41,12,1274.0,PCS,"[1, 2, 3, 4, 6, 10]","[14, 5, 1, 1, 3, 1]",59,2.458333333333333,2.358687303798757,25,1.0416666666666667,0.9205750471503688,0.875,2.5607638888888893,1,BY,35
11070027001,必安住白蟻蟑螂跳蚤藥600ml,44.0,29.0,27.0,34452.0,12.178,24,1435.5,PCS,"[1, 4]","[1, 1]",5,2.5,2.1213203435596424,2,1.0,0.7199999999999998,10.5,2.5,1,BZ,32
11070029001,雷達快速蟑螂螞蟻藥柑橘精油,41.0,27.0,26.0,28782.0,11.26,24,1199.3,PCS,"[1, 2, 4, 6]","[17, 5, 2, 2]",47,1.807692307692308,1.4971768304173232,26,1.0,0.6859574468085109,0.8076923076923077,1.807692307692308,1,BY,23
11070030001,花仙子防蚊香膏-香茅薄荷,34.0,26.0,13.0,11492.0,3.03,12,957.7,PCS,"[1, 2]","[4, 1]",6,1.2,0.4472135954999579,5,1.0,0.1388888888888889,4.2,1.2,4,CY,10
11070034001,噴效新水性噴霧殺蟲劑,40.0,27.0,26.0,28080.0,12.8,24,1170.0,PCS,[1],[1],1,1.0,0.0,1,1.0,0.0,21.0,1.0,4,CY,4
11070037001,鱷魚門窗庭園防蚊片補充包,40.0,39.0,13.0,20280.0,1.48,24,845.0,PCS,[2],[1],2,2.0,0.0,1,1.0,0.0,21.0,2.0,1,BY,8
11070040001,金龍自動噴霧殺蟲劑 自動噴霧殺蟲劑,43.0,39.0,26.0,43602.0,12.23,24,1816.8,PCS,[6],[1],6,6.0,0.0,1,1.0,0.0,21.0,6.0,1,BY,24
11070042001,金龍蟑螂螞蟻殺蟲劑 蟑螂螞蟻殺蟲劑,43.0,39.0,26.0,43602.0,12.23,24,1816.8,PCS,[6],[1],6,6.0,0.0,1,1.0,0.0,21.0,6.0,1,BY,24
11070045001,噴效通用水性噴霧殺蟲劑,43.0,29.0,28.0,34916.0,13.56,24,1454.8,PCS,"[1, 2, 3, 12]","[16, 6, 1, 3]",67,3.0454545454545454,3.8972184552975326,26,1.181818181818182,1.6375903000986538,0.9545454545454546,3.5991735537190084,1,BY,53
11070046001,速必效果蠅誘聚餌寶,36.0,28.0,22.0,22176.0,3.0,24,924.0,PCS,[6],[1],6,6.0,0.0,1,1.0,0.0,21.0,6.0,1,BY,24
11070050001,興家安速果蠅餌劑,41.0,21.0,26.0,22386.0,1.5,20,1119.3,PCS,"[1, 2, 3, 5]","[1, 2, 1, 4]",28,3.5,1.6903085094570331,8,1.0,0.2332361516034985,2.625,3.5,1,BY,32
11070051001,康朵 防蟑螂螞蟻噴劑-500ML 防蟑螂螞蟻噴,47.0,33.0,25.0,38775.0,16.5,24,1615.6,PCS,[1],[2],2,1.0,0.0,2,1.0,0.0,10.5,1.0,4,CY,4
11070054001,鱷魚水性快速殺蹣滅蟑劑 快速殺蹣滅蟑劑,44.0,29.0,27.0,34452.0,13.6,24,1435.5,PCS,[1],[1],1,1.0,0.0,1,1.0,0.0,21.0,1.0,4,CY,4
11070062001,速必效蚊子蒼蠅跳蚤水性氣霧寶,43.0,28.0,28.0,33712.0,13.126,24,1404.7,PCS,"[1, 2]","[1, 1]",3,1.5,0.7071067811865476,2,1.0,0.2222222222222222,10.5,1.5,4,CY,14
11070063001,速必效蟑螂螞蟻跳蚤水性氣霧寶,43.0,28.0,28.0,33712.0,13.126,24,1404.7,PCS,"[1, 2]","[1, 1]",3,1.5,0.7071067811865476,2,1.0,0.2222222222222222,10.5,1.5,4,CY,14
11071001001,威滅滅蟑隊,38.0,26.0,20.0,19760.0,2.0,12,1646.7,PCS,"[1, 2, 3, 4, 5, 6]","[16, 6, 1, 3, 2, 2]",65,2.321428571428572,1.9255316039140875,30,1.0714285714285714,0.688003506465045,0.75,2.487244897959184,1,BY,30
11071002001,優品除蟻膏80g,24.0,21.0,23.0,11592.0,1.56,12,966.0,PCS,"[1, 2, 3]","[6, 1, 1]",11,1.375,0.7440238091428449,8,1.0,0.2927981109799291,2.625,1.375,4,CY,14
11071004001,威滅滅蟻隊,26.0,24.0,20.0,12480.0,1.074,12,1040.0,PCS,"[1, 3, 4, 5]","[11, 1, 1, 3]",33,2.357142857142857,1.9848325973644323,16,1.1428571428571428,0.7090485272303452,1.5,2.693877551020408,1,BZ,30
11071005001,安德生蟑愛呷-粘蟑屋,20.0,16.0,11.0,3520.0,1.48,60,58.7,PCS,"[10, 20, 30]","[4, 1, 1]",90,15.0,8.366600265340756,6,1.0,0.3111111111111111,3.5,15.0,0,AY,147
