title;category;capacity_unit;item_code;cluster_local;cluster_global;mixed_cluster;cluster_size;allocation_type
熊寶貝衣物香氛袋草本清新;日用生活;pc;11074001001;2;56;56;86;common allocation
熊寶貝衣物香氛袋清新晨露香;日用生活;pc;11074003001;4;58;58;76;common allocation
熊寶貝衣物香氛袋芬芳香音勺;日用生活;pc;11074019001;2;56;56;86;common allocation
熊寶貝衣物香氛袋花漾香氣;日用生活;pc;11074046001;2;56;56;86;common allocation
熊寶貝衣物香氛袋繽紛花果香;日用生活;pc;11074047001;2;56;56;86;common allocation
熊寶貝衣物香氛袋清新晨露香;日用生活;pc;11074048001;2;56;56;86;common allocation
熊寶貝衣物香氛袋繽紛花果香;日用生活;pc;11074060004;2;56;56;86;common allocation
鱷魚黏鼠板;日用生活;pc;11075001001;4;58;58;76;common allocation
鱷魚黏鼠板;日用生活;pc;11075002001;3;57;57;103;common allocation
鱷魚黏鼠板(大);日用生活;pc;11075003001;1;55;55;74;common allocation
鱷魚黏鼠板;日用生活;pc;11075004001;1;55;55;74;common allocation
優品黏牢鼠環保黏鼠板(大)2PC;日用生活;pc;11075039001;3;57;57;103;common allocation
2號美味關係11x14cm佐料袋4入;日用生活;pc;11102002001;4;58;58;76;common allocation
家樂福超值平版式花紋衛生紙-300PC;日用生活;pc;12200001001;3;57;57;103;common allocation
五月花平版衛生紙300張;日用生活;pc;12200002001;5;59;59;43;common allocation
舒潔平版式衛生紙300PCx6;日用生活;pc;12200006001;5;59;59;43;common allocation
情人平版衛生紙-300PC;日用生活;pc;12200017001;3;57;57;103;common allocation
得意3層連續抽取式花紋衛生紙;日用生活;pc;12201001001;4;58;58;76;common allocation
可麗舒抽取衛生紙100PCx24包x3袋;日用生活;pc;12201005001;3;57;57;103;common allocation
PASEO3層柔韌舒適抽取式衛生紙PEFC100抽24;日用生活;pc;12201006001;2;56;56;86;common allocation
五月花厚棒抽取式衛生紙FSC 90*10;日用生活;pc;12201013001;4;58;58;76;common allocation
春風山茶花精華抽取式衛生紙-100PC;日用生活;pc;12201020001;4;58;58;76;common allocation
舒潔 濕式衛生紙 40抽;日用生活;pc;12201022001;6;60;60;15;common allocation
家樂福超值連續抽取式花紋衛生紙輕巧包;日用生活;pc;12201024001;4;58;58;76;common allocation
舒潔萬用輕巧包衛生紙110PCx20;日用生活;pc;12201030001;4;58;58;76;common allocation
得意優質抽取式衛生紙100PCx24;日用生活;pc;12201031001;5;59;59;43;common allocation
五月花聰明萬用紙巾;日用生活;pc;12201035001;4;58;58;76;common allocation
五月花蓬厚柔三層抽取衛生紙FSC;日用生活;pc;12201037001;3;57;57;103;common allocation
五月花舒敏厚棒抽取式衛生紙86PC;日用生活;pc;12201038001;3;57;57;103;common allocation
倍潔雅抽取式衛生紙;日用生活;pc;12201041001;1;55;55;74;common allocation
可麗舒除臭抽取衛生紙100抽24包;日用生活;pc;12201042001;3;57;57;103;common allocation
柔情抽取式衛生紙-100PC;日用生活;pc;12201046001;0;54;54;21;common allocation
柔情抽取式衛生紙-100PC;日用生活;pc;12201048001;3;57;57;103;common allocation
五月花清膚柔潤抽取衛生紙(FSC認證)100PC;日用生活;pc;12201049001;3;57;57;103;common allocation
春風抽取式衛生紙優質經濟包-100PC;日用生活;pc;12201051001;3;57;57;103;common allocation
舒潔濕式衛生紙外出包;日用生活;pc;12201053001;1;55;55;74;common allocation
舒潔羽絨經濟衛生紙100抽*12包;日用生活;pc;12201059001;2;56;56;86;common allocation
淨世代環保抽取衛生紙100PCx12;日用生活;pc;12201061001;1;55;55;74;common allocation
倍潔雅柔拭萬用紙巾;日用生活;pc;12201064001;3;57;57;103;common allocation
蒲公英環保抽取衛生紙100PCx12;日用生活;pc;12201065001;3;57;57;103;common allocation
唯潔雅輕巧萬用抽取式衛生紙120PC;日用生活;pc;12201067001;3;57;57;103;common allocation
舒潔絲柔乳液抽取衛生紙超值包-100PCx30包;日用生活;pc;12201068001;3;57;57;103;common allocation
春風柔膚感抽取式衛生紙-110PC;日用生活;pc;12201069001;4;58;58;76;common allocation
唯潔雅抽取式衛生紙100PCx24;日用生活;pc;12201077001;5;59;59;43;common allocation
舒潔迪士尼抽取衛生紙超值包FSC;日用生活;pc;12201079001;3;57;57;103;common allocation
家樂福3層抽取式衛生紙;日用生活;pc;12201080001;4;58;58;76;common allocation
春風柔韌感山茶花抽取衛生紙-110PC;日用生活;pc;12201083001;3;57;57;103;common allocation
家樂福3層抽取式衛生紙;日用生活;pc;12201084001;5;59;59;43;common allocation
舒潔女性專用濕式衛生紙14PCx2;日用生活;pc;12201086001;2;56;56;86;common allocation
舒潔三層竹炭萃取抽取衛生紙FSC-94PCx20;日用生活;pc;12201097001;6;60;60;15;common allocation
倍潔雅柔軟舒適抽取衛生紙(150抽/包);日用生活;pc;12201098001;4;58;58;76;common allocation
倍潔雅好韌真Pro3層抽取式衛生紙PEFC100X24;日用生活;pc;12201099001;6;60;60;15;common allocation
唯潔雅潔淨柔感抽取式衛生紙-150PC;日用生活;pc;12201101001;4;58;58;76;common allocation
倍潔雅抽取式衛生紙;日用生活;pc;12201103001;4;58;58;76;common allocation
優活抽取式衛生紙 100抽;日用生活;pc;12201104001;4;58;58;76;common allocation
家樂福抽取式衛生紙FSC;日用生活;pc;12201105001;3;57;57;103;common allocation
家樂福抽取式衛生紙FSC;日用生活;pc;12201107001;1;55;55;74;common allocation
家樂福抽取式花紋衛生紙(FSC)130PCx12;日用生活;pc;12201108001;4;58;58;76;common allocation
倍潔雅好韌真Pro3層抽取衛生紙100抽X 6包;日用生活;pc;12201110001;3;57;57;103;common allocation
家樂福濕式衛生紙外出包-3入;日用生活;bag;12201111001;0;54;54;21;common allocation
家樂福抽取式濕式衛生紙-3入;日用生活;bag;12201112001;4;58;58;76;common allocation
五月花雪絨柔感抽取(FSC認證)100PCx30;日用生活;pc;12201116001;3;57;57;103;common allocation
家樂福環保抽取式衛生紙100PCX12;日用生活;pc;12201120001;3;57;57;103;common allocation
[箱購]倍潔雅抽取式衛生紙100抽24包x4袋;日用生活;pc;12201123001;3;57;57;103;common allocation
優活抽取式衛生紙 100抽;日用生活;pc;12201129001;3;57;57;103;common allocation
舒潔濕式衛生紙贈品超值組40抽7包;日用生活;pc;12201130001;5;59;59;43;common allocation
五月花舒敏厚棒抽取式衛生紙86PC;日用生活;pc;12201153001;3;57;57;103;common allocation
舒潔羽絨經濟衛生紙100抽*12包;日用生活;pc;12201155001;3;57;57;103;common allocation
家樂福超值單抽式柔紙巾;日用生活;pc;12201896001;4;58;58;76;common allocation
可麗舒抽取衛生紙100PCx24;日用生活;pc;12201898001;3;57;57;103;common allocation
舒潔棉柔舒適捲筒衛生紙300PCx12;日用生活;pc;12202002001;3;57;57;103;common allocation
春風捲筒衛生紙;日用生活;roll;12202005001;4;58;58;76;common allocation
五月花三層捲筒衛生紙 200張;日用生活;roll;12202006001;5;59;59;43;common allocation
家樂福超值捲筒式花紋衛生紙;日用生活;roll;12202007001;3;57;57;103;common allocation
家樂福環保大捲筒衛生紙;日用生活;pc;12202008001;1;55;55;74;common allocation
家樂福超值捲筒式花紋衛生紙;日用生活;roll;12202009001;4;58;58;76;common allocation
家樂福環保大捲筒衛生紙;日用生活;pc;12202038001;4;58;58;76;common allocation
家樂福環保捲筒衛生紙;日用生活;set;12202039001;5;59;59;43;common allocation
春風超柔軟面紙-故宮版 FSC;日用生活;pc;12210003001;3;57;57;103;common allocation
家福盒裝面紙;日用生活;pc;12210005001;3;57;57;103;common allocation
[箱購]倍潔雅抽取式衛生紙100抽24包x4袋;日用生活;pc;12210018001;4;58;58;76;common allocation
柔情200盒裝面紙-200PC;日用生活;pc;12210021001;5;59;59;43;common allocation
舒潔旅行包袖珍面紙70抽(圖案隨機)*限量包裝,恕不指定(以實際出貨為主);日用生活;pc;12211001001;1;55;55;74;common allocation
舒潔迪士尼袖珍包面紙FSC-10PCx30包(圖案隨機)*限量包裝,恕不指定(以實際出貨為主);日用生活;pc;12211004001;2;56;56;86;common allocation
春風袖珍包面紙-10PCx36;日用生活;pc;12211005001;3;57;57;103;common allocation
舒潔迪士尼袖珍包面紙FSC-10PCx30包(圖案隨機)*限量包裝,恕不指定(以實際出貨為主);日用生活;pc;12211013001;1;55;55;74;common allocation
舒潔迪士尼袖珍包面紙FSC-10PCx30包(圖案隨機)*限量包裝,恕不指定(以實際出貨為主);日用生活;pc;12211016001;0;54;54;21;common allocation
家樂福超值袖珍包面紙10抽x36包;日用生活;pc;12211017001;1;55;55;74;common allocation
舒潔 濕式衛生紙 40抽;日用生活;pc;12211023001;1;55;55;74;common allocation
滿意寶寶濕毛巾棉柔厚型補充包;日用生活;pc;12212003001;2;56;56;86;common allocation
嬌生嬰兒純水柔濕巾(一般型)100PC;日用生活;pc;12212005001;4;58;58;76;common allocation
[箱購]嬌生嬰兒純水柔濕巾- 加厚型80PC張3Pack包x4袋;日用生活;pc;12212006001;4;58;58;76;common allocation
好奇純水濕巾厚型箱裝;日用生活;pc;12212007001;2;56;56;86;common allocation
康乃馨寶貝天使濕巾;日用生活;pc;12212010001;1;55;55;74;common allocation
家樂福成人濕紙巾;日用生活;pc;12212011001;1;55;55;74;common allocation
驅塵氏抗菌濕拖巾-薰衣草;日用生活;pack;12212017001;2;56;56;86;common allocation
依必朗抗菌潔膚濕紙巾-綠茶清新;日用生活;pc;12212020001;5;59;59;43;common allocation
好奇純水濕巾厚型箱裝;日用生活;pc;12212027001;3;57;57;103;common allocation
家樂福抗菌潔膚濕巾;日用生活;pc;12212030001;4;58;58;76;common allocation
家樂福嬰兒潔膚濕巾量販包-粉藍-80PCx4;日用生活;pc;12212035001;0;54;54;21;common allocation
家樂福嬰兒潔膚濕巾(外出包);日用生活;pc;12212036001;4;58;58;76;common allocation
家樂福嬰兒潔膚濕巾(便利包)10PC;日用生活;pc;12212037001;2;56;56;86;common allocation
好奇純水濕巾厚型箱裝;日用生活;pc;12212038001;0;54;54;21;common allocation
依必朗抗菌潔膚濕紙巾88抽-淡雅清香;日用生活;pc;12212040001;0;54;54;21;common allocation
沙威隆清爽潔膚抗菌濕巾(10抽x4包/袋);日用生活;pc;12212056001;4;58;58;76;common allocation
安親抑菌濕巾(加蓋)80PC;日用生活;pc;12212057001;4;58;58;76;common allocation
沙威隆清爽抗菌濕巾(80抽/包);日用生活;pc;12212058001;6;60;60;15;common allocation
滿意寶寶濕毛巾棉柔厚型補充包;日用生活;pc;12212059001;4;58;58;76;common allocation
滿意寶寶濕毛巾棉柔厚型補充包;日用生活;pc;12212061001;3;57;57;103;common allocation
【濕紙巾】滿意寶寶濕毛巾棉柔厚型外出包;日用生活;pc;12212062001;0;54;54;21;common allocation
家樂福嬰兒潔膚濕巾量販包(粉紅)80PCx4;日用生活;pc;12212069001;4;58;58;76;common allocation
家樂福超值潔膚濕巾80PCx2;日用生活;pc;12212033001;2;56;56;86;common allocation
好奇加厚純水濕巾-迪士尼100*限量包裝,恕不指定(以實際出貨為主);日用生活;pc;12212910001;3;57;57;103;common allocation
【安心價】春風超吸收廚房紙巾120PCx6捲;日用生活;pc;12220002001;3;57;57;103;common allocation
家樂福超值廚房紙抹布-66PCx6捲;日用生活;set;12220003001;3;57;57;103;common allocation
舒潔平版式衛生紙300PCx6;日用生活;pc;12220005001;5;59;59;43;common allocation
可麗舒廚房紙巾-60PCx6;日用生活;pc;12220009001;2;56;56;86;common allocation
五月花超強韌廚房紙巾-60PCx6捲;日用生活;pc;12220010001;3;57;57;103;common allocation
五月花厚棒廚房紙巾(60張x4捲/袋);日用生活;pc;12220011001;3;57;57;103;common allocation
五月花妙用廚房紙巾-112組x6捲;日用生活;pc;12220013001;4;58;58;76;common allocation
百吉牌抽取式廚房紙巾;日用生活;pc;12220014001;3;57;57;103;common allocation
得意廚房紙巾70PCx6捲;日用生活;pc;12220015001;3;57;57;103;common allocation
柔情廚房紙巾60PCx6;日用生活;pc;12220018001;3;57;57;103;common allocation
百吉牌 擦手紙巾-150PC張*8包*4袋;日用生活;pc;12221001001;3;57;57;103;common allocation
家樂福環保擦手紙200PCx5;日用生活;pc;12221003001;3;57;57;103;common allocation
春風擦手紙150PCx20;日用生活;pc;12221008001;4;58;58;76;common allocation
春風一秒抽抽取式廚房紙巾FSC;日用生活;pc;12221009001;2;56;56;86;common allocation
家樂福環保擦手紙-200PCx5;日用生活;pc;12221012001;3;57;57;103;common allocation
[箱購]倍潔雅抽取式衛生紙100抽24包x4袋;日用生活;pc;14023257001;2;56;56;86;common allocation
金頂金霸王鹼性電池 4號 AAA 18粒裝;日用生活;pc;30000004001;0;54;54;21;common allocation
金頂金霸王鹼性電池 4號 AAA 18粒裝;日用生活;pc;30000056001;4;58;58;76;common allocation
勁量鹼性電池AA 3號 8pcs;日用生活;pc;30001041001;1;55;55;74;common allocation
金頂金霸王鹼性電池 3號 AA 18粒裝;日用生活;pc;30001907001;3;57;57;103;common allocation
金頂金霸王鹼性電池 2號C 2粒裝;日用生活;pc;30002001001;1;55;55;74;common allocation
金頂金霸王鹼性電池 1號D 2粒裝;日用生活;pc;30003001001;1;55;55;74;common allocation
勁量鈕扣型鋰電池 2032 2入;日用生活;pc;30005001001;1;55;55;74;common allocation
永備碳鋅4號電池16入量販包;日用生活;pc;30010002001;3;57;57;103;common allocation
永備碳鋅3號電池16入量販包;日用生活;pc;30011002001;3;57;57;103;common allocation
永備碳鋅4號電池16入量販包;日用生活;pc;30013002001;1;55;55;74;common allocation
Glolux10瓦LED廣角高亮度燈泡-白光;日用生活;pc;30045079001;5;59;59;43;common allocation
BOSS 4開3插2P高溫斷電延長線1.8米 C-57;日用生活;pc;30071041001;1;55;55;74;common allocation
東億TY-S139 3開3插3P延長線1.8米(6尺);日用生活;pc;30071043001;3;57;57;103;common allocation
東億TY-S123 3開3插2P延長線1.8米(6尺);日用生活;pc;30071044001;3;57;57;103;common allocation
Tyson太順電業 台灣製 5切4座 3P延長線【現貨】多尺寸 354AS 延長線 安全防火 阻燃 抗雷擊 耐摔 耐用;日用生活;pcs;30071051001;1;55;55;74;common allocation
BOSS 按壓式7開6插3P高溫斷電延長線1.8米 S-85NC;日用生活;pc;30073007001;0;54;54;21;common allocation
BOSS 7開6插2P高溫斷電延長線1.8米 S-57;日用生活;pc;30073017001;5;59;59;43;common allocation
東億TY-S122 6開6插2P延長線1.8米(6尺);日用生活;pc;30073022001;3;57;57;103;common allocation
BOSS 7開6插3P高溫斷電延長線2.7米 S-66(顏色隨機出貨);日用生活;pc;30073068001;1;55;55;74;common allocation
【居家修繕】棉紗手套12雙入;日用生活;set;30430005001;5;59;59;43;common allocation
千輝電子式防風打火機;日用生活;pc;30435004001;1;55;55;74;common allocation
四維鹿頭牌棕色PVC布紋易撕膠帶(6入);日用生活;pc;30450006001;2;56;56;86;common allocation
【安心價】6入-OPP膠帶48mm*35M;日用生活;set;30450010001;4;58;58;76;common allocation
6入-OPP透明膠帶48mm*70m;日用生活;set;30450011001;1;55;55;74;common allocation
3M Scotch 超透明封箱膠帶 48mmX40Yd(6個/組);日用生活;pc;30450013001;5;59;59;43;common allocation
【DIY】PVC布紋膠帶-1入48m/m*14y;日用生活;pc;30450034001;1;55;55;74;common allocation
【DIY】OPP透明膠帶-1入;日用生活;pc;30450039001;5;59;59;43;common allocation
樂扣樂扣PET水壺1.5L-莫蘭迪綠;日用生活;pc;31042914001;2;56;56;86;common allocation
【咖啡用品】良燒101扇形濾紙-無漂白;日用生活;set;31118021001;2;56;56;86;common allocation
【咖啡用品】良燒102扇形濾紙-無漂白;日用生活;set;31118023001;1;55;55;74;common allocation
23cm 不鏽鋼筷;日用生活;pair;31175002001;3;57;57;103;common allocation
KIYODO氣壓連續噴霧油瓶170ml;日用生活;pc;31182015001;2;56;56;86;common allocation
【保鮮盒】樂扣4.5L長方保鮮盒827;日用生活;pc;31401023001;1;55;55;74;common allocation
樂扣長形耐熱玻璃1+1超值組;日用生活;pc;31403064001;6;60;60;15;common allocation
妙潔PE保鮮袋(大);日用生活;pc;31421003001;2;56;56;86;common allocation
妙潔密實袋(中);日用生活;pc;31421011001;4;58;58;76;common allocation
妙潔立體密實袋-大24入;日用生活;pc;31421034001;1;55;55;74;common allocation
妙潔立體密實袋-小42入;日用生活;pc;31421035001;1;55;55;74;common allocation
OP生物分解抗菌密封袋 M;日用生活;pc;31421038001;4;58;58;76;common allocation
OP生物分解抗菌密封袋 M;日用生活;pc;31421039001;2;56;56;86;common allocation
OP生物分解抗菌立體密封袋 L;日用生活;pc;31421040001;5;59;59;43;common allocation
OP生物分解抗菌立體密封袋 L;日用生活;pc;31421041001;2;56;56;86;common allocation
橘之屋6號夾鏈袋-100入;日用生活;set;31421049001;2;56;56;86;common allocation
妙潔耐熱袋量販包(一斤)135入;日用生活;pc;31422002001;2;56;56;86;common allocation
妙潔耐熱袋量販包(半斤)265入;日用生活;pc;31422011001;4;58;58;76;common allocation
