item_code,(箱)長cm,(箱)寬cm,(箱)高cm,max_comp_number
14620119001,26.0,20.0,22.0,18
14620124001,32.0,24.0,28.0,9
14620133001,25.0,20.0,28.0,15
14620138001,32.0,23.0,17.0,15
14620145001,28.0,21.0,29.0,12
14620149001,33.0,25.0,19.0,11
14620157001,36.0,26.0,24.0,9
14620158001,32.0,25.0,26.0,9
14620163001,28.0,22.0,28.0,12
14620164001,24.0,19.0,26.0,18
14620165001,24.0,19.0,26.0,18
14620166001,24.0,19.0,26.0,18
14620168001,49.0,33.0,24.0,3
14620170001,35.0,27.0,23.0,9
14620171001,28.0,21.0,20.0,20
14620178001,32.0,24.0,19.0,14
14620894001,37.0,28.0,27.0,8
14620895001,34.0,22.0,29.0,8
14620902001,31.0,24.0,29.0,7
14620903001,31.0,24.0,29.0,7
14620907001,33.0,23.0,28.0,9
14620908001,36.0,27.0,29.0,6
14620909001,36.0,27.0,29.0,6
14620920001,33.0,25.0,19.0,11
14620922001,33.0,22.0,28.0,10
14620933001,25.0,20.0,29.0,15
14620999001,32.0,24.0,19.0,14
14621003001,28.0,22.0,27.0,14
14621004001,32.0,25.0,31.0,7
14621005001,27.0,21.0,30.0,10
14621009001,32.0,26.0,20.0,11
14621012001,26.0,20.0,29.0,15
14621013001,36.0,28.0,27.0,8
14621017001,31.0,31.0,31.0,5
14621018001,27.0,21.0,23.0,17
14621021001,30.0,22.0,25.0,10
14621022001,26.0,20.0,26.0,15
14621024001,36.0,27.0,27.0,8
14621026001,33.0,32.0,33.0,5
14621028001,47.0,25.0,16.0,8
14621029001,30.0,22.0,26.0,10
14621033001,26.0,20.0,29.0,15
14621034001,25.0,20.0,24.0,18
14621035001,27.0,20.0,28.0,15
14621038001,26.0,20.0,26.0,15
14621041001,37.0,29.0,27.0,6
14621044001,28.0,22.0,25.0,14
14621045001,32.0,25.0,26.0,9
14621048001,34.0,33.0,30.0,6
14621051001,22.0,16.0,20.0,33
14621058001,27.0,21.0,30.0,10
14621062001,28.0,22.0,27.0,14
14621065001,28.0,21.0,29.0,12
14621069001,29.0,22.0,22.0,16
14621070001,32.0,25.0,19.0,11
14621078001,25.0,19.0,19.0,23
14621095001,28.0,22.0,32.0,10
14621107001,27.0,21.0,30.0,10
14630004001,24.0,13.0,17.0,38
14630013001,30.0,23.0,12.0,22
14630016001,30.0,18.0,22.0,15
14630021001,33.0,34.0,12.0,15
14630022001,32.0,23.0,25.0,9
14630023001,40.0,27.0,22.0,6
14630027001,29.0,22.0,18.0,20
14630034001,30.0,18.0,22.0,15
14630050001,30.0,23.0,11.0,24
14630055001,32.0,23.0,15.0,18
14630056001,38.0,26.0,21.0,10
14631001001,30.0,27.0,20.0,11
14631013001,31.0,25.0,10.0,22
14631014001,22.0,17.0,11.0,57
14631018001,30.0,39.0,18.0,10
14631022001,21.0,17.0,11.0,57
14631023001,30.0,22.0,12.0,22
14631028001,33.0,22.0,18.0,15
14631037001,33.0,26.0,14.0,16
14631040001,31.0,25.0,10.0,22
14631041001,28.0,22.0,14.0,25
14631042001,17.0,13.0,15.0,65
14631043001,27.0,22.0,27.0,14
14631044001,28.0,21.0,10.0,40
14631047001,27.0,22.0,27.0,14
14631054001,30.0,22.0,12.0,22
14631055001,30.0,23.0,13.0,20
14631063001,29.0,22.0,15.0,24
14631064001,28.0,22.0,14.0,25
14631082001,27.0,20.0,13.0,31
14631100001,29.0,22.0,15.0,24
14631914001,31.0,24.0,13.0,20
14631925001,18.0,12.0,19.0,60
14631929001,33.0,26.0,14.0,16
14631944001,31.0,24.0,11.0,24
14631948001,28.0,22.0,14.0,25
14631949001,28.0,22.0,14.0,25
14631971001,31.0,24.0,11.0,24
14632002001,43.0,27.0,14.0,9
14632005001,33.0,25.0,21.0,10
14632007001,30.0,22.0,15.0,18
14632009001,26.0,20.0,17.0,23
14632014001,22.0,15.0,14.0,51
14632019001,29.0,18.0,13.0,34
14632022001,33.0,25.0,18.0,12
14632024001,26.0,20.0,22.0,18
14632030001,26.0,19.0,17.0,26
14632041001,31.0,23.0,13.0,20
14632044001,32.0,25.0,22.0,10
14632058001,28.0,28.0,30.0,8
14632059001,18.0,12.0,19.0,60
14632067001,19.0,13.0,19.0,51
14632071001,18.0,12.0,19.0,60
14632080001,17.0,35.0,21.0,15
14632094001,23.0,18.0,24.0,20
14632099001,31.0,23.0,15.0,18
14632103001,31.0,25.0,10.0,22
14632108001,32.0,24.0,13.0,20
14632117001,26.0,20.0,22.0,18
14632149001,32.0,24.0,15.0,18
14632155001,36.0,26.0,12.0,18
14632162001,28.0,21.0,9.0,45
14632178001,32.0,24.0,15.0,18
14632186001,25.0,19.0,15.0,30
14632188001,37.0,28.0,18.0,12
14632194001,36.0,26.0,16.0,14
14632205001,38.0,26.0,23.0,9
14632215001,36.0,26.0,16.0,14
14632223001,32.0,25.0,19.0,11
14632246001,25.0,19.0,10.0,45
14632277001,24.0,19.0,25.0,18
14632295001,18.0,12.0,19.0,60
14632299001,32.0,24.0,15.0,18
14632303001,43.0,23.0,24.0,7
14632322001,52.0,30.0,19.0,7
14632342001,14.0,10.0,11.0,153
14632343001,14.0,10.0,11.0,153
14632347001,24.0,17.0,13.0,38
14632349001,19.0,13.0,19.0,51
14632350001,19.0,13.0,19.0,51
14632352001,31.0,23.0,9.0,30
14632356001,11.0,12.0,15.0,114
14632385001,32.0,24.0,10.0,27
14632435001,28.0,22.0,14.0,25
14632449001,19.0,14.0,19.0,48
14632450001,19.0,14.0,19.0,48
14632482001,34.0,27.0,13.0,17
14633001001,36.0,23.0,18.0,15
14633002001,48.0,21.0,29.0,6
14633021001,43.0,32.0,14.0,9
14633030001,11.0,12.0,15.0,114
14633031001,11.0,12.0,15.0,114
14633032001,11.0,12.0,15.0,114
14633036001,47.0,31.0,12.0,11
14633039001,34.0,23.0,11.0,24
14633041001,28.0,19.0,29.0,14
14633042001,28.0,19.0,29.0,14
14633043001,42.0,30.0,20.0,6
14633045001,42.0,30.0,21.0,6
14633046001,27.0,23.0,10.0,36
14633049001,44.0,23.0,28.0,5
14633050001,44.0,23.0,28.0,5
14633055001,35.0,25.0,12.0,18
14633103001,34.0,27.0,17.0,13
14633104001,34.0,27.0,17.0,13
14633107001,25.0,20.0,13.0,31
14633108001,30.0,25.0,12.0,18
14633896001,42.0,28.0,10.0,13
14633897001,42.0,28.0,10.0,13
14633898001,41.0,27.0,10.0,13
14633900001,43.0,33.0,11.0,8
14633908001,46.0,31.0,12.0,11
14633934001,34.0,28.0,16.0,14
14633935001,34.0,28.0,16.0,14
14633936001,34.0,28.0,16.0,14
14633937001,34.0,28.0,16.0,14
14633938001,47.0,31.0,12.0,11
14633957001,41.0,21.0,19.0,9
14633994001,35.0,27.0,19.0,11
14634021001,12.0,11.0,15.0,114
14634023001,27.0,20.0,12.0,33
14634025001,28.0,21.0,9.0,45
14634027001,29.0,23.0,13.0,27
14634028001,27.0,20.0,12.0,33
14634030001,29.0,16.0,19.0,28
14634032001,29.0,16.0,19.0,28
14634033001,29.0,16.0,19.0,28
14634037001,29.0,16.0,19.0,28
14634039001,31.0,22.0,10.0,27
14634047001,26.0,20.0,16.0,25
14634048001,30.0,22.0,25.0,10
14634064001,28.0,21.0,10.0,40
14700007001,32.0,22.0,15.0,18
14700008001,38.0,31.0,16.0,11
14700011001,30.0,28.0,16.0,14
14700019001,45.0,30.0,19.0,7
14700026001,36.0,31.0,13.0,13
14700029001,38.0,31.0,16.0,11
14700031001,25.0,42.0,13.0,10
14700035001,38.0,22.0,14.0,19
14700036001,39.0,32.0,17.0,10
14700037001,38.0,22.0,16.0,16
14700050001,38.0,32.0,16.0,11
14700075001,42.0,23.0,20.0,9
14700077001,44.0,33.0,17.0,5
14700078001,42.0,26.0,12.0,11
14701005001,38.0,22.0,16.0,16
14701008002,41.0,22.0,18.0,10
14701011001,30.0,28.0,16.0,14
14701012001,38.0,32.0,16.0,11
14701013001,43.0,23.0,13.0,13
14701022001,44.0,22.0,13.0,13
14701026001,22.0,13.0,16.0,51
14701040001,38.0,31.0,16.0,11
14701041001,38.0,31.0,16.0,11
14701045001,19.0,12.0,10.0,108
14701067001,22.0,17.0,15.0,42
14701068001,22.0,17.0,15.0,42
14710003001,36.0,26.0,19.0,11
14710004001,47.0,35.0,17.0,5
14710006001,36.0,26.0,19.0,11
14710007001,38.0,22.0,16.0,16
14710017001,47.0,34.0,17.0,5
14710038001,47.0,35.0,23.0,3
14711001001,36.0,26.0,19.0,11
14711008001,38.0,21.0,16.0,16
14711014001,27.0,22.0,18.0,20
14711057001,12.0,17.0,22.0,52
14720003001,50.0,21.0,14.0,12
14720012001,44.0,23.0,13.0,13
14720022001,41.0,18.0,14.0,16
14720029001,44.0,22.0,13.0,13
14720030001,35.0,31.0,12.0,15
14721003001,42.0,33.0,19.0,4
14721018001,24.0,9.0,13.0,70
14721019001,24.0,9.0,13.0,70
14721033001,38.0,22.0,16.0,16
14721072001,36.0,31.0,13.0,13
14721897001,33.0,25.0,18.0,12
14721899001,42.0,27.0,19.0,7
14721905001,33.0,21.0,8.0,33
14721914001,23.0,15.0,19.0,36
14721916001,23.0,15.0,19.0,36
14721917001,23.0,15.0,19.0,36
14721943001,43.0,33.0,17.0,5
14721944001,46.0,35.0,23.0,3
14730001001,50.0,38.0,32.0,2
14730008001,53.0,26.0,13.0,10
14730010001,53.0,26.0,13.0,10
14730015001,38.0,23.0,14.0,19
14730016001,53.0,26.0,13.0,10
14730041001,38.0,26.0,19.0,11
14730044001,49.0,28.0,15.0,9
14730898001,43.0,28.0,27.0,5
14730900001,20.0,10.0,10.0,108
14730906001,41.0,32.0,19.0,7
14730908001,41.0,29.0,21.0,6
14731005001,44.0,38.0,27.0,3
14731899001,49.0,27.0,15.0,9
14731905001,45.0,23.0,15.0,12
14740003001,45.0,34.0,19.0,4
14740006001,38.0,30.0,26.0,6
14740011001,37.0,28.0,26.0,8
14740013001,37.0,29.0,24.0,7
14740016001,37.0,27.0,26.0,8
14740017001,37.0,28.0,26.0,8
14740018001,37.0,28.0,26.0,8
14740024001,45.0,34.0,19.0,4
14740035001,43.0,33.0,25.0,3
14740036001,38.0,31.0,25.0,7
14740037001,38.0,30.0,26.0,6
14740038001,45.0,34.0,19.0,4
14740050001,37.0,28.0,26.0,8
14740057001,38.0,35.0,21.0,8
14740060001,38.0,35.0,21.0,8
14740061001,56.0,29.0,20.0,6
14740074001,37.0,35.0,24.0,7
14741003001,37.0,28.0,26.0,8
14741004001,37.0,28.0,15.0,15
14741008001,37.0,29.0,16.0,11
14741009001,37.0,29.0,16.0,11
14741010001,28.0,22.0,15.0,24
14741014001,44.0,32.0,16.0,8
14741015001,36.0,28.0,14.0,16
14741017001,44.0,32.0,16.0,8
14741018001,28.0,22.0,10.0,36
14741023001,16.0,14.0,17.0,57
14741026001,36.0,27.0,14.0,16
14741028001,36.0,27.0,23.0,9
14741037001,40.0,30.0,24.0,5
14741038001,34.0,28.0,21.0,10
14741039001,38.0,27.0,13.0,17
14741040001,37.0,27.0,27.0,8
14741049001,35.0,27.0,9.0,25
14741050001,24.0,18.0,10.0,45
14741051001,24.0,18.0,10.0,45
14742016001,40.0,27.0,11.0,12
14742018001,40.0,28.0,12.0,11
14742022001,37.0,28.0,26.0,8
14742048001,45.0,32.0,21.0,6
14800004001,42.0,31.0,12.0,11
14801002001,36.0,28.0,12.0,18
14801003001,35.0,27.0,12.0,18
14801012001,34.0,27.0,12.0,18
14801020001,37.0,27.0,12.0,18
14801022001,41.0,31.0,13.0,10
14802001001,34.0,22.0,10.0,27
14802005001,36.0,28.0,11.0,20
14802010001,31.0,23.0,13.0,20
14802011001,37.0,28.0,12.0,18
14804001001,41.0,28.0,10.0,13
14804002001,41.0,28.0,14.0,9
14804004001,41.0,28.0,13.0,10
14804005001,41.0,28.0,10.0,13
14804007001,41.0,28.0,13.0,10
14804008001,42.0,28.0,11.0,12
14804009001,41.0,28.0,13.0,10
14804010001,40.0,27.0,12.0,11
14804012001,42.0,28.0,13.0,10
14804013001,43.0,28.0,13.0,10
14804014001,44.0,28.0,25.0,5
14804015001,41.0,28.0,13.0,10
14804016001,41.0,27.0,12.0,11
14804999001,42.0,28.0,11.0,12
14805001001,41.0,28.0,13.0,10
14805002001,41.0,28.0,12.0,11
14805003001,41.0,28.0,13.0,10
14805004001,41.0,28.0,10.0,13
14805005001,41.0,28.0,13.0,10
14805006001,41.0,27.0,12.0,11
14805010001,41.0,28.0,12.0,11
14805012001,41.0,27.0,13.0,10
14805013001,44.0,29.0,25.0,5
14805016001,41.0,27.0,12.0,11
14805017001,41.0,28.0,11.0,12
14805018001,41.0,27.0,12.0,11
14805019001,44.0,28.0,25.0,5
14805023001,42.0,28.0,12.0,11
14805028001,42.0,28.0,13.0,10
14805056001,41.0,28.0,13.0,10
14805059001,41.0,27.0,13.0,10
14805063001,41.0,28.0,13.0,10
14805066001,41.0,28.0,13.0,10
14805899001,41.0,27.0,13.0,10
14805900001,41.0,28.0,13.0,10
14805902001,41.0,29.0,11.0,12
14805903001,42.0,29.0,13.0,10
14810001001,35.0,26.0,18.0,12
14810002001,35.0,26.0,18.0,12
14810004001,35.0,26.0,18.0,12
14810005001,35.0,27.0,19.0,11
14810006001,35.0,26.0,18.0,12
14810012001,28.0,21.0,18.0,22
14810013001,28.0,21.0,18.0,22
14810014001,28.0,21.0,15.0,27
14810016001,35.0,26.0,18.0,12
14810017001,28.0,21.0,17.0,23
14810018001,35.0,27.0,18.0,12
14810022001,36.0,27.0,18.0,12
14810023001,27.0,21.0,17.0,23
14810025001,35.0,26.0,18.0,12
14810030001,36.0,28.0,18.0,12
14810031001,28.0,22.0,16.0,22
14811004001,31.0,23.0,23.0,11
14811006001,32.0,24.0,23.0,11
14811007001,31.0,23.0,23.0,11
14811008001,32.0,25.0,25.0,9
14820001001,31.0,23.0,14.0,19
14820004001,29.0,22.0,15.0,24
14820008001,32.0,24.0,23.0,11
14820009001,28.0,21.0,10.0,40
14820012001,42.0,29.0,18.0,7
14820013001,36.0,25.0,18.0,12
14820014001,42.0,29.0,19.0,7
14820015001,31.0,24.0,9.0,30
14820016001,29.0,22.0,10.0,36
14820017001,28.0,21.0,10.0,40
14820023001,29.0,22.0,15.0,24
14820028001,31.0,23.0,23.0,11
14820029001,31.0,23.0,14.0,19
14820031001,31.0,22.0,14.0,19
14820035001,29.0,23.0,15.0,24
14820045001,28.0,21.0,10.0,40
14821001001,29.0,22.0,15.0,24
14821003001,36.0,24.0,19.0,14
14821006001,31.0,23.0,14.0,19
14821011001,31.0,24.0,13.0,20
14822008001,33.0,26.0,26.0,8
14822009001,46.0,31.0,13.0,10
14822010001,46.0,31.0,13.0,10
14822011001,30.0,21.0,11.0,24
14822014001,32.0,24.0,8.0,33
14822017001,32.0,25.0,13.0,17
14822018001,32.0,25.0,13.0,17
14822020001,32.0,24.0,13.0,20
14822021001,33.0,25.0,13.0,17
14822023001,32.0,24.0,13.0,20
14822024001,44.0,32.0,11.0,12
14822025001,44.0,32.0,11.0,12
14822026001,43.0,40.0,13.0,6
14822035001,28.0,25.0,15.0,21
14822037001,29.0,22.0,15.0,24
14822038001,32.0,24.0,10.0,27
14822042001,36.0,27.0,18.0,12
14822043001,28.0,18.0,15.0,30
14822044001,30.0,21.0,11.0,24
14822046001,31.0,24.0,11.0,24
14822049001,34.0,26.0,15.0,15
14822050001,31.0,24.0,14.0,19
14822053001,30.0,23.0,13.0,20
14822062001,30.0,23.0,13.0,20
14822063001,32.0,24.0,23.0,11
14822095001,42.0,35.0,12.0,7
14822104001,20.0,15.0,10.0,72
14822112001,36.0,27.0,28.0,8
14822115001,30.0,23.0,11.0,24
14822116001,46.0,30.0,11.0,12
14822899001,44.0,36.0,12.0,7
14822906001,32.0,24.0,11.0,24
14822925001,33.0,25.0,13.0,17
14822926001,33.0,25.0,13.0,17
14822965001,31.0,24.0,8.0,33
14822968001,30.0,23.0,12.0,22
14830001001,36.0,28.0,11.0,20
14830002001,31.0,24.0,9.0,30
14830004001,32.0,24.0,10.0,27
14830005001,28.0,22.0,9.0,40
14830006001,35.0,26.0,9.0,25
14830007001,35.0,26.0,10.0,22
14830009001,35.0,26.0,10.0,22
14830010001,35.0,27.0,17.0,13
14830011001,36.0,27.0,10.0,22
14830012001,35.0,27.0,10.0,22
14830013001,35.0,27.0,10.0,22
14830017001,36.0,27.0,10.0,22
14830018001,32.0,23.0,9.0,30
14830020001,35.0,26.0,9.0,25
14830026001,31.0,24.0,9.0,30
14830028001,28.0,22.0,9.0,40
14830029001,35.0,27.0,9.0,25
14830037001,35.0,27.0,10.0,22
14830039001,36.0,27.0,10.0,22
14830040001,36.0,26.0,10.0,22
14830043001,36.0,26.0,9.0,25
14830045001,35.0,26.0,10.0,22
14830048001,31.0,24.0,10.0,27
14830049001,35.0,27.0,9.0,25
14830062001,35.0,26.0,9.0,25
14830063001,35.0,27.0,10.0,22
14830069001,31.0,24.0,9.0,30
14830072001,36.0,26.0,9.0,25
14830073001,36.0,26.0,9.0,25
14831001001,32.0,23.0,17.0,15
14831002001,32.0,23.0,18.0,15
14831005001,30.0,26.0,17.0,13
14831006001,30.0,26.0,18.0,12
14831007001,32.0,23.0,17.0,15
14831008001,23.0,33.0,10.0,27
14831009001,32.0,23.0,9.0,30
14831010001,32.0,23.0,17.0,15
14831011001,32.0,23.0,17.0,15
14831012001,32.0,22.0,9.0,30
14831013001,32.0,23.0,17.0,15
14831016001,32.0,22.0,17.0,15
14831018001,33.0,22.0,9.0,30
14831020001,32.0,23.0,17.0,15
14831021001,33.0,23.0,9.0,30
14831022001,33.0,23.0,10.0,27
14831027001,33.0,23.0,10.0,27
14831028001,33.0,23.0,9.0,30
14832003001,36.0,26.0,23.0,9
14832005001,35.0,26.0,12.0,18
14832008001,31.0,24.0,11.0,24
14832009001,35.0,26.0,12.0,18
14832012001,35.0,28.0,22.0,10
14832013001,35.0,27.0,12.0,18
14832014001,35.0,27.0,12.0,18
14832018001,35.0,27.0,12.0,18
14832021001,35.0,27.0,12.0,18
14832024001,32.0,23.0,15.0,18
14832033001,35.0,27.0,12.0,18
14832037001,43.0,40.0,13.0,6
14832038001,35.0,27.0,12.0,18
14832039001,35.0,27.0,12.0,18
14832040001,35.0,27.0,12.0,18
14832043001,38.0,29.0,20.0,9
14832044001,24.0,12.0,8.0,90
14832049001,31.0,12.0,7.0,77
14832052001,35.0,26.0,12.0,18
14832054001,35.0,26.0,12.0,18
14832056001,32.0,22.0,9.0,30
14832057001,32.0,22.0,9.0,30
14832909001,32.0,23.0,9.0,30
14832931001,32.0,23.0,10.0,27
14832937001,35.0,26.0,12.0,18
14832948001,35.0,26.0,12.0,18
14833001001,38.0,28.0,16.0,14
14833002001,38.0,28.0,16.0,14
14833003001,31.0,24.0,9.0,30
14833005001,31.0,24.0,13.0,20
14833009001,35.0,26.0,9.0,25
14833010001,35.0,27.0,10.0,22
14833011001,36.0,27.0,18.0,12
14833013001,37.0,28.0,21.0,10
14833017001,32.0,25.0,11.0,20
14833018001,37.0,29.0,21.0,8
14833020001,31.0,24.0,11.0,24
14833021001,36.0,28.0,18.0,12
14833024001,31.0,24.0,11.0,24
14833033001,29.0,21.0,10.0,40
14833034001,32.0,25.0,13.0,17
14833035001,31.0,24.0,10.0,27
14833036001,32.0,24.0,13.0,20
14833037001,42.0,32.0,13.0,10
14833040001,42.0,33.0,14.0,6
14833042001,31.0,24.0,16.0,16
14833045001,43.0,31.0,10.0,13
14833049001,35.0,27.0,10.0,22
14833052001,31.0,23.0,9.0,30
14833056001,33.0,27.0,9.0,25
14833058001,31.0,25.0,13.0,17
14833059001,32.0,25.0,13.0,17
14833060001,30.0,21.0,10.0,27
14833063001,24.0,17.0,12.0,41
14833065001,31.0,23.0,8.0,33
14833066001,36.0,27.0,10.0,22
14833068001,37.0,20.0,13.0,24
14833069001,36.0,28.0,17.0,13
14833072001,37.0,20.0,17.0,18
14833075001,32.0,22.0,13.0,20
14833077001,43.0,33.0,13.0,6
14833078001,35.0,27.0,17.0,13
14833079001,30.0,23.0,10.0,27
14833082001,46.0,31.0,12.0,11
14833084001,35.0,31.0,23.0,7
14833086001,37.0,20.0,17.0,18
14840003001,31.0,23.0,23.0,11
14840005001,29.0,22.0,15.0,24
14840006001,42.0,29.0,20.0,6
14840016001,31.0,24.0,12.0,22
14840017001,47.0,32.0,12.0,11
14840018001,46.0,31.0,12.0,11
14840021001,29.0,22.0,10.0,36
14840022001,31.0,23.0,12.0,22
14840023001,31.0,23.0,12.0,22
14841001001,31.0,24.0,11.0,24
14841002001,31.0,24.0,11.0,24
14841003001,31.0,23.0,13.0,20
14841018001,29.0,23.0,15.0,24
14841019001,31.0,24.0,12.0,22
14850001001,80.0,40.0,12.0,3
14850002001,33.0,56.0,10.0,9
14850003001,50.0,36.0,38.0,2
14850007001,76.0,43.0,14.0,3
14850008001,80.0,45.0,15.0,3
14850009001,54.0,31.0,26.0,5
14850010001,80.0,40.0,12.0,3
14850011001,80.0,40.0,13.0,3
14850012001,20.0,19.0,23.0,28
14850013001,54.0,31.0,26.0,5
14850019001,54.0,30.0,27.0,5
14850020001,33.0,56.0,10.0,9
14850034001,80.0,44.0,14.0,3
14850040001,77.0,42.0,12.0,3
14850042001,76.0,42.0,14.0,3
14850048001,58.0,27.0,26.0,5
14850053001,58.0,27.0,26.0,5
14850060001,72.0,43.0,13.0,3
14850061001,28.0,57.0,28.0,4
14850063001,50.0,33.0,32.0,2
14850081001,51.0,44.0,32.0,2
14850082001,51.0,44.0,32.0,2
14850093001,80.0,44.0,14.0,3
14850098001,57.0,25.0,32.0,5
14850099001,57.0,25.0,32.0,5
14850102001,76.0,42.0,14.0,3
14850103001,62.0,40.0,9.0,5
14850106001,62.0,40.0,9.0,5
14850123001,50.0,35.0,33.0,2
14850126001,80.0,44.0,14.0,3
14850133001,62.0,42.0,26.0,1
14850175001,50.0,38.0,35.0,2
14850194001,49.0,37.0,34.0,2
14850195001,49.0,37.0,34.0,2
14850197001,42.0,29.0,43.0,3
14850198001,42.0,29.0,43.0,3
14851001001,52.0,39.0,11.0,8
14851003001,57.0,30.0,10.0,13
14851004001,58.0,39.0,10.0,9
14851006001,40.0,56.0,13.0,6
14851007001,57.0,30.0,10.0,13
14851009001,52.0,39.0,11.0,8
14851010001,54.0,31.0,26.0,5
14851014001,48.0,45.0,25.0,3
14851018001,57.0,24.0,28.0,5
14851023001,55.0,39.0,10.0,9
14851025001,61.0,36.0,10.0,4
14851032001,47.0,37.0,9.0,10
14851034001,48.0,45.0,25.0,3
14851035001,64.0,43.0,10.0,4
14851057001,57.0,24.0,29.0,5
14851058001,61.0,36.0,10.0,4
14851063001,40.0,32.0,24.0,5
14851071001,40.0,32.0,24.0,5
14851072001,40.0,32.0,24.0,5
14851073001,64.0,43.0,10.0,4
14851102001,62.0,41.0,8.0,5
14851103001,62.0,41.0,8.0,5
14851121001,58.0,33.0,9.0,10
14852001001,45.0,30.0,11.0,12
14852003001,45.0,30.0,11.0,12
14852005001,46.0,30.0,11.0,12
14852006001,41.0,35.0,24.0,3
14852008001,40.0,35.0,23.0,3
14852009001,40.0,35.0,23.0,3
14852011001,40.0,35.0,23.0,3
14852012001,42.0,33.0,21.0,4
14852015001,40.0,35.0,23.0,3
14852016001,32.0,21.0,28.0,10
14852019001,32.0,21.0,27.0,10
14852020001,40.0,35.0,23.0,3
14852031001,40.0,35.0,23.0,3
14852043001,31.0,23.0,23.0,11
14852044001,31.0,23.0,23.0,11
14852062001,33.0,22.0,28.0,10
14852063001,47.0,32.0,12.0,11
14852064001,47.0,32.0,12.0,11
14852898001,40.0,35.0,23.0,3
14852899001,42.0,33.0,22.0,4
14852904001,48.0,33.0,14.0,6
14852905001,48.0,33.0,14.0,6
14853002001,52.0,26.0,12.0,11
14853003001,35.0,27.0,17.0,13
14853005001,30.0,23.0,12.0,22
14853009001,35.0,27.0,17.0,13
14853013001,51.0,28.0,14.0,9
14853027001,31.0,24.0,23.0,11
14853028001,31.0,24.0,23.0,11
14853031001,36.0,27.0,18.0,12
14853033001,27.0,21.0,9.0,45
14853034001,27.0,21.0,9.0,45
14853037001,35.0,26.0,18.0,12
14853038001,35.0,26.0,18.0,12
14853039001,35.0,26.0,18.0,12
14853040001,35.0,26.0,18.0,12
14853046001,35.0,26.0,11.0,20
14853047001,35.0,26.0,11.0,20
14853048001,35.0,26.0,11.0,20
14853049001,35.0,26.0,11.0,20
14853061001,51.0,28.0,15.0,9
14853067001,51.0,29.0,14.0,9
14853068001,51.0,29.0,14.0,9
14853069001,51.0,29.0,14.0,9
14853086001,43.0,23.0,15.0,12
14854024001,28.0,23.0,32.0,9
14854027001,47.0,36.0,19.0,4
14854905003,22.0,16.0,24.0,22
14854905004,22.0,16.0,24.0,22
14855892001,45.0,30.0,10.0,13
14907032001,45.0,43.0,28.0,3
14907131001,40.0,32.0,35.0,2
15020001001,32.0,15.0,13.0,31
15020007001,37.0,20.0,22.0,13
15020010001,32.0,16.0,13.0,31
15020046001,32.0,17.0,12.0,30
15020047001,32.0,15.0,13.0,31
15020050001,32.0,15.0,13.0,31
15020904001,37.0,20.0,21.0,13
15020911001,32.0,24.0,24.0,11
15020913001,32.0,24.0,24.0,11
15020920001,32.0,16.0,13.0,31
15020922001,33.0,16.0,13.0,31
15020924001,34.0,20.0,9.0,35
15020925001,35.0,20.0,9.0,35
15021001001,32.0,16.0,13.0,31
15021003001,32.0,18.0,12.0,30
15021005001,36.0,24.0,13.0,20
15021035001,30.0,16.0,12.0,33
15021042001,39.0,26.0,17.0,13
15021047001,42.0,17.0,14.0,16
15021057001,33.0,16.0,13.0,31
15021059001,36.0,24.0,13.0,20
15021060001,35.0,20.0,9.0,35
15022004001,32.0,15.0,13.0,31
15022005001,30.0,17.0,12.0,30
15022006001,38.0,25.0,17.0,13
15022009001,36.0,24.0,13.0,20
15022013001,33.0,17.0,13.0,27
15022014001,30.0,17.0,12.0,30
15022015001,36.0,24.0,13.0,20
15022017001,33.0,16.0,13.0,31
15022018001,32.0,16.0,13.0,31
15022019001,36.0,24.0,14.0,19
15022020001,36.0,24.0,14.0,19
15022021001,33.0,16.0,13.0,31
15022022001,35.0,20.0,9.0,35
15022024001,28.0,26.0,16.0,19
15022025001,38.0,26.0,16.0,14
15022026001,30.0,17.0,12.0,30
15023001001,37.0,25.0,17.0,13
15023002001,32.0,15.0,13.0,31
15023003001,34.0,20.0,11.0,28
15023004001,36.0,20.0,11.0,28
15023005001,34.0,20.0,11.0,28
15023008001,35.0,20.0,14.0,22
15023010001,34.0,20.0,11.0,28
15023011001,34.0,20.0,11.0,28
15023012001,34.0,20.0,11.0,28
15023013001,34.0,20.0,11.0,28
15023015001,38.0,27.0,16.0,14
15023017001,35.0,20.0,11.0,28
15023020001,35.0,20.0,11.0,28
15023035001,37.0,25.0,17.0,13
15023036001,37.0,25.0,17.0,13
15023038001,37.0,25.0,17.0,13
15024004001,34.0,20.0,11.0,28
15024007001,34.0,17.0,13.0,27
15024011001,37.0,25.0,17.0,13
15024014001,35.0,20.0,11.0,28
15072021001,52.0,39.0,28.0,3
15081020001,50.0,35.0,26.0,3
15302010001,35.0,27.0,15.0,15
30000004001,28.0,17.0,12.0,41
30000048001,28.0,27.0,14.0,22
30000049001,14.0,12.0,10.0,144
30000056001,31.0,31.0,24.0,7
30001002001,30.0,21.0,12.0,22
30001040001,28.0,27.0,17.0,18
30001041001,13.0,10.0,18.0,99
30001907001,31.0,31.0,31.0,5
30002001001,30.0,21.0,21.0,12
30003001001,34.0,22.0,24.0,12
30005001001,10.0,6.0,5.0,792
30010001001,23.0,17.0,17.0,37
30010002001,30.0,26.0,5.0,45
30010005001,25.0,15.0,13.0,41
