item_code;product_name;history_days;lead_time_days;service_level;bootstrap_repetitions;resampling_method;evaluation_status;train_days;test_days;number_of_test_cases;evaluation_reorder_point;evaluation_mean_lead_time_demand;evaluation_safety_stock;achieved_csl;shortage_units;fill_rate;total_actual_lead_time_demand
11040009001;潔霜芳香浴廁清潔劑綠茶馨香;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;48,000000;31,557200;16,442800;1,000000;0,000000;1,000000;137,000000
11040010001;潔霜S浴廁清潔劑;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;46,000000;30,027000;15,973000;1,000000;0,000000;1,000000;72,000000
11040011001;新潔霜 S浴廁專用清潔劑:新潔霜 S;2;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
11040018001;威猛先生潔廁劑-柑橘:威猛潔廁劑柑橘;17;2;0,950000;10000;with_replacement;ok;13,000000;4,000000;3,000000;6,000000;1,690600;4,309400;0,666667;1,000000;0,909091;11,000000
11040020001;馬桶草本消臭更替瓶;18;2;0,950000;10000;with_replacement;ok;14,000000;4,000000;3,000000;3,000000;1,012200;1,987800;1,000000;0,000000;1,000000;1,000000
11040023001;馬桶清潔草本消臭噴槍:馬桶草本噴槍;8;2;0,950000;10000;with_replacement;ok;6,000000;2,000000;1,000000;2,000000;0,670000;1,330000;1,000000;0,000000;1,000000;2,000000
11040025001;威猛先生變色威力潔廁劑;17;2;0,950000;10000;with_replacement;ok;13,000000;4,000000;3,000000;3,000000;0,766800;2,233200;1,000000;0,000000;1,000000;1,000000
11040026001;威猛先生潔廁劑加崙裝:威猛潔廁劑加崙;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;11,000000;4,287300;6,712700;0,666667;2,000000;0,937500;32,000000
11040027001;威猛先生除臭威力潔廁劑:除臭威力潔廁劑;3;2;0,950000;10000;with_replacement;ok;1,000000;2,000000;1,000000;12,000000;12,000000;0,000000;1,000000;0,000000;1,000000;1,000000
11040029001;威猛先生潔廁劑:防汙膜潔廁劑;1;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
11040029002;威猛先生潔廁劑:泡沫淨白凝膠;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;2,000000;0,675500;1,324500;1,000000;0,000000;1,000000;1,000000
11040030001;家福超值浴廁清潔劑:家福超值浴廁清;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;16,000000;8,393700;7,606300;0,500000;42,000000;0,567010;97,000000
11040035001;潔霜芳香浴廁清潔劑-清新皂香;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;54,000000;34,997500;19,002500;1,000000;0,000000;1,000000;88,000000
11040039001;魔術靈高密泡馬桶清潔劑-柑橘消臭:魔術靈高密泡噴;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;6,000000;3,740700;2,259300;1,000000;0,000000;1,000000;7,000000
11040040001;魔術靈高密泡馬桶清潔劑更替瓶-柑橘高密泡補充瓶;17;2;0,950000;10000;with_replacement;ok;13,000000;4,000000;3,000000;7,000000;3,512800;3,487200;1,000000;0,000000;1,000000;1,000000
11040044001;魔術靈雙重淨力馬桶清潔劑森林:魔術靈森林清香;12;2;0,950000;10000;with_replacement;ok;9,000000;3,000000;2,000000;8,000000;3,182600;4,817400;1,000000;0,000000;1,000000;1,000000
11040046001;魔術靈殺菌瞬潔馬桶漂潔劑檸檬:殺菌瞬潔檸檬;15;2;0,950000;10000;with_replacement;ok;12,000000;3,000000;2,000000;14,000000;6,988400;7,011600;1,000000;0,000000;1,000000;5,000000
11040047001;魔術靈殺菌瞬潔馬桶漂潔劑:魔術靈馬桶漂潔;18;2;0,950000;10000;with_replacement;ok;14,000000;4,000000;3,000000;6,000000;1,165200;4,834800;1,000000;0,000000;1,000000;11,000000
11040060001;家福尤加利馬桶清潔劑;12;2;0,950000;10000;with_replacement;ok;9,000000;3,000000;2,000000;2,000000;0,669100;1,330900;0,000000;6,000000;0,400000;10,000000
11040062001;高樂氏馬桶殺菌清潔凝膠;5;2;0,950000;10000;with_replacement;ok;3,000000;2,000000;1,000000;2,000000;0,662100;1,337900;0,000000;6,000000;0,250000;8,000000
11041002001;家福固體馬桶潔廁劑:固體馬桶潔廁劑;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;6,000000;1,739900;4,260100;0,666667;2,000000;0,846154;13,000000
11041005001;威猛先生潔廁清香凍清新:威猛清香凍海洋;18;2;0,950000;10000;with_replacement;ok;14,000000;4,000000;3,000000;3,000000;0,993900;2,006100;1,000000;0,000000;1,000000;5,000000
11041007001;威猛先生潔廁清香凍補充管:清香凍海洋補充;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;3,000000;0,992000;2,008000;0,666667;2,000000;0,800000;10,000000
11041009001;威猛先生潔廁清香凍檸檬補充管:清香凍檸檬補充;6;2;0,950000;10000;with_replacement;ok;4,000000;2,000000;1,000000;8,000000;3,508400;4,491600;1,000000;0,000000;1,000000;1,000000
11041013001;藍藍香馬桶清廁劑:65g*4;4;2;0,950000;10000;with_replacement;ok;2,000000;2,000000;1,000000;2,000000;0,995700;1,004300;1,000000;0,000000;1,000000;2,000000
11041014001;優品馬桶自動清潔劑;15;2;0,950000;10000;with_replacement;ok;12,000000;3,000000;2,000000;6,000000;1,632000;4,368000;1,000000;0,000000;1,000000;8,000000
11041017001;妙管家馬桶自動清潔劑;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;6,000000;2,811400;3,188600;1,000000;0,000000;1,000000;5,000000
11041019001;Bref妙力懸掛式馬桶清潔球;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;11,000000;2,740700;8,259300;1,000000;0,000000;1,000000;4,000000
11041024001;威猛先生潔廁清香凍重裝薰衣草:清香凍薰衣草;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;20,000000;3,039700;16,960300;1,000000;0,000000;1,000000;4,000000
11041027001;妙管家馬桶自動清潔劑-薰衣草:薰衣草;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;8,000000;3,723900;4,276100;1,000000;0,000000;1,000000;10,000000
11041031001;威猛先生潔廁清香凍活力柑橘重:威猛先生潔廁清;14;2;0,950000;10000;with_replacement;ok;11,000000;3,000000;2,000000;3,000000;1,087200;1,912800;1,000000;0,000000;1,000000;1,000000
11041999001;Bref妙力懸掛式馬桶清潔球50g:清潔球薰衣草;18;2;0,950000;10000;with_replacement;ok;14,000000;4,000000;3,000000;2,000000;0,722100;1,277900;1,000000;0,000000;1,000000;1,000000
11042001001;通樂-馬桶疏通劑:通樂-馬桶疏通;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;3,000000;0,853200;2,146800;1,000000;0,000000;1,000000;2,000000
11042002001;妙管家水管疏通劑;14;2;0,950000;10000;with_replacement;ok;11,000000;3,000000;2,000000;3,000000;1,301100;1,698900;1,000000;0,000000;1,000000;2,000000
11042003001;花仙子小通排水管疏通定量包:小通疏通定量包;2;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
11042005001;莊臣馬桶通樂（圓瓶）:圓瓶;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;8,000000;2,915800;5,084200;1,000000;0,000000;1,000000;14,000000
11042006001;家福水管疏通劑;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;3,000000;0,983400;2,016600;1,000000;0,000000;1,000000;1,000000
11042007001;妙管家管路疏通劑;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;5,000000;1,593900;3,406100;0,666667;1,000000;0,888889;9,000000
11042008001;通樂超濃疏通膠:通樂超濃疏通膠;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;9,000000;4,085800;4,914200;1,000000;0,000000;1,000000;17,000000
11042009001;通樂激泡排水管清洗劑:通樂水管清洗劑;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;6,000000;2,125500;3,874500;1,000000;0,000000;1,000000;3,000000
11042010001;家福馬桶疏通劑:家福馬桶疏通劑;14;2;0,950000;10000;with_replacement;ok;11,000000;3,000000;2,000000;3,000000;0,911000;2,089000;0,500000;2,000000;0,666667;6,000000
11042011001;妙管家快速疏通劑;18;2;0,950000;10000;with_replacement;ok;14,000000;4,000000;3,000000;13,000000;4,955500;8,044500;1,000000;0,000000;1,000000;3,000000
11042015001;優品水槽管路清潔錠;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;5,000000;1,523200;3,476800;0,666667;1,000000;0,875000;8,000000
11042017001;快速通樂:快速通樂;14;2;0,950000;10000;with_replacement;ok;11,000000;3,000000;2,000000;4,000000;2,006800;1,993200;1,000000;0,000000;1,000000;7,000000
11042020001;魔術靈水管清潔劑噴槍瓶:魔術靈水管清潔;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;4,000000;1,270100;2,729900;1,000000;0,000000;1,000000;5,000000
11042022001;浴室通樂:浴室通樂;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;2,000000;0,543900;1,456100;0,666667;1,000000;0,666667;3,000000
11042023001;魔術靈水管疏通劑500G:水管魔術靈瓶裝;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;4,000000;1,232900;2,767100;1,000000;0,000000;1,000000;6,000000
11042027001;威猛先生水管疏通劑:威猛水管疏通劑;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;3,000000;0,856800;2,143200;0,666667;1,000000;0,800000;5,000000
11042028001;小通水管疏通膠:小通水管疏通膠;10;2;0,950000;10000;with_replacement;ok;8,000000;2,000000;1,000000;1,000000;0,255200;0,744800;1,000000;0,000000;1,000000;1,000000
11042030001;家福速效水管疏通劑;11;2;0,950000;10000;with_replacement;ok;8,000000;3,000000;2,000000;1,000000;0,249700;0,750300;1,000000;0,000000;1,000000;1,000000
11050002001;毛寶洗碗精-擠壓瓶:植物性配方;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;5,000000;1,877100;3,122900;1,000000;0,000000;1,000000;2,000000
11050003001;毛寶小蘇打洗碗精-無香精:毛寶小蘇打洗碗;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;6,000000;1,865300;4,134700;1,000000;0,000000;1,000000;7,000000
11050004001;泡舒洗潔精-綠茶2.8L;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;36,000000;22,618900;13,381100;1,000000;0,000000;1,000000;28,000000
11050005001;易洗樂洗潔精:易洗樂洗潔精;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;9,000000;4,251500;4,748500;1,000000;0,000000;1,000000;3,000000
11050006001;易洗樂洗潔精-補充包;18;2;0,950000;10000;with_replacement;ok;14,000000;4,000000;3,000000;30,000000;4,254000;25,746000;1,000000;0,000000;1,000000;21,000000
11050008001;皂福無香精洗潔精補充包:無香精洗潔補充;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;1,000000;0,131900;0,868100;1,000000;0,000000;1,000000;1,000000
11050009001;Pril淨麗小蘇打高效洗碗精:淨麗洗碗精草本;14;2;0,950000;10000;with_replacement;ok;11,000000;3,000000;2,000000;2,000000;0,546000;1,454000;1,000000;0,000000;1,000000;1,000000
11050010001;毛寶洗碗精:植物性配方;15;2;0,950000;10000;with_replacement;ok;12,000000;3,000000;2,000000;1,000000;0,330300;0,669700;0,500000;3,000000;0,400000;5,000000
11050011001;沙拉脫;18;2;0,950000;10000;with_replacement;ok;14,000000;4,000000;3,000000;53,000000;17,914100;35,085900;1,000000;0,000000;1,000000;31,000000
11050017001;泡舒抗菌洗潔精--檸檬2.8L;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;20,000000;11,048600;8,951400;1,000000;0,000000;1,000000;36,000000
11050019001;毛寶洗碗精補充包:潔淨強化配方;1;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
11050020001;泡舒檸檬抗菌精油洗潔精補充包;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;26,000000;12,772300;13,227700;1,000000;0,000000;1,000000;51,000000
11050022001;白蘭新動力配方洗碗精鮮柚補充:動力補充包鮮柚;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;3,000000;0,988600;2,011400;1,000000;0,000000;1,000000;4,000000
11050025001;泡舒洗潔精-綠茶;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;28,000000;13,200500;14,799500;1,000000;0,000000;1,000000;42,000000
11050029001;家福洗碗精-蘋果香;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;6,000000;2,651600;3,348400;0,750000;3,000000;0,833333;18,000000
11050031001;毛寶小蘇打洗碗精按壓瓶無香精:毛寶小蘇打洗碗;18;2;0,950000;10000;with_replacement;ok;14,000000;4,000000;3,000000;13,000000;4,593200;8,406800;1,000000;0,000000;1,000000;11,000000
11050032001;泡舒抗菌洗潔精檸檬抗菌精油;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;15,000000;3,381900;11,618100;1,000000;0,000000;1,000000;5,000000
11050033001;家福洗碗精-蘋果香 2.8L;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;12,000000;4,198600;7,801400;1,000000;0,000000;1,000000;26,000000
11050035001;白熊軟性洗碗精4Kg;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;29,000000;18,000700;10,999300;1,000000;0,000000;1,000000;58,000000
11050037001;妙管家E護洗潔精:E護洗潔精;2;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
11050038001;水晶肥皂無添加食器洗滌液體:水晶肥皂食器用;18;2;0,950000;10000;with_replacement;ok;14,000000;4,000000;3,000000;8,000000;3,564300;4,435700;1,000000;0,000000;1,000000;9,000000
11050039001;藍寶洗碗精3000g:除菌洗碗精;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;9,000000;3,338800;5,661200;1,000000;0,000000;1,000000;17,000000
11050046001;日星沙拉脫;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;9,000000;3,626900;5,373100;0,500000;6,000000;0,842105;38,000000
11050047001;水晶肥皂食器洗滌液体-補充包:食器洗滌液体Re;13;2;0,950000;10000;with_replacement;ok;10,000000;3,000000;2,000000;13,000000;5,413500;7,586500;1,000000;0,000000;1,000000;10,000000
11050049001;家福ECO環保無香氛洗碗精;18;2;0,950000;10000;with_replacement;ok;14,000000;4,000000;3,000000;3,000000;1,000800;1,999200;1,000000;0,000000;1,000000;3,000000
11050052001;白熊PLUS洗碗精:白熊PLUS洗碗精;9;2;0,950000;10000;with_replacement;ok;7,000000;2,000000;1,000000;4,000000;1,422300;2,577700;1,000000;0,000000;1,000000;1,000000
11050053001;一滴淨蘆薈多酚食品用洗潔精檸檬橘子;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;3,000000;0,985800;2,014200;1,000000;0,000000;1,000000;3,000000
11050055001;妙管家植萃酵素洗潔精補充包:洗潔精補充包;1;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
11050059001;白蘭新動力配方洗碗精檸檬補充:動力補充包檸檬;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;6,000000;2,335600;3,664400;0,500000;17,000000;0,540541;37,000000
11050061001;白蘭新動力配方洗碗精鮮柚1kg:洗碗精鮮柚1kg;13;2;0,950000;10000;with_replacement;ok;10,000000;3,000000;2,000000;1,000000;0,200700;0,799300;0,500000;1,000000;0,500000;2,000000
11050062001;白蘭新動力配方洗碗精檸檬1kg:洗碗精檸檬1kg;4;2;0,950000;10000;with_replacement;ok;2,000000;2,000000;1,000000;2,000000;1,000400;0,999600;0,000000;1,000000;0,666667;3,000000
11050063001;茶樹莊園茶樹超濃縮洗碗精:茶樹濃縮洗碗精;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;3,000000;0,776100;2,223900;1,000000;0,000000;1,000000;1,000000
11050064001;白蘭新動力配方洗碗精柚2.8kg:洗碗鮮柚2.8kg;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;9,000000;2,389000;6,611000;1,000000;0,000000;1,000000;10,000000
11050068001;妙管家植萃酵素洗潔精(壓+重):植萃酵素洗潔精;17;2;0,950000;10000;with_replacement;ok;13,000000;4,000000;3,000000;4,000000;1,399300;2,600700;1,000000;0,000000;1,000000;1,000000
11050074001;OP苦茶籽洗潔精:OP苦茶籽洗潔精;8;2;0,950000;10000;with_replacement;ok;6,000000;2,000000;1,000000;3,000000;1,330800;1,669200;1,000000;0,000000;1,000000;1,000000
11050076001;白蘭新動力配方洗碗精檸2.8kg:洗碗檸檬2.8kg;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;19,000000;6,740200;12,259800;1,000000;0,000000;1,000000;16,000000
11050077001;家福超值洗潔精5000克:家福超值洗碗精;13;2;0,950000;10000;with_replacement;ok;10,000000;3,000000;2,000000;63,000000;37,703200;25,296800;1,000000;0,000000;1,000000;76,000000
11050078001;Pril淨麗小蘇打洗碗精補充草本;17;2;0,950000;10000;with_replacement;ok;13,000000;4,000000;3,000000;4,000000;1,540500;2,459500;1,000000;0,000000;1,000000;5,000000
11050087001;清淨海環保洗碗精;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;4,000000;1,357600;2,642400;0,750000;2,000000;0,866667;15,000000
11050088001;橘子工坊溫和護手碗盤洗滌液補充包;13;2;0,950000;10000;with_replacement;ok;10,000000;3,000000;2,000000;12,000000;2,425200;9,574800;1,000000;0,000000;1,000000;1,000000
11050093001;橘子工坊淨味碗盤洗滌液補充包;7;2;0,950000;10000;with_replacement;ok;5,000000;2,000000;1,000000;12,000000;7,123800;4,876200;1,000000;0,000000;1,000000;8,000000
11050097001;妙管家植萃酵素洗潔精加侖桶;6;2;0,950000;10000;with_replacement;ok;4,000000;2,000000;1,000000;2,000000;0,497900;1,502100;1,000000;0,000000;1,000000;1,000000
11050098001;超值洗潔精:超值洗潔精;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;24,000000;6,272200;17,727800;1,000000;0,000000;1,000000;1,000000
11050101001;潔倍茶籽粉:潔倍茶籽粉;17;2;0,950000;10000;with_replacement;ok;13,000000;4,000000;3,000000;6,000000;2,803600;3,196400;1,000000;0,000000;1,000000;2,000000
11050102001;一滴淨蘆薈多酚食品用洗潔精補充包檸檬;15;2;0,950000;10000;with_replacement;ok;12,000000;3,000000;2,000000;4,000000;1,499600;2,500400;0,500000;3,000000;0,666667;9,000000
11050103001;一滴淨蘆薈多酚食品用洗潔精補充包柑橘;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;3,000000;1,128200;1,871800;1,000000;0,000000;1,000000;4,000000
11050104001;鷹王檸檬洗潔精:鷹王蘆薈洗潔精;1;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
11050111001;洗寶環保洗潔精:洗寶環保洗潔精;1;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
11050123001;易洗樂洗潔精超值大包裝;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;10,000000;2,529300;7,470700;1,000000;0,000000;1,000000;4,000000
11050129001;妙管家洗潔精:植萃酵素洗潔精;17;2;0,950000;10000;with_replacement;ok;13,000000;4,000000;3,000000;3,000000;1,068000;1,932000;1,000000;0,000000;1,000000;3,000000
11050129002;妙管家洗潔精:E護洗潔精;9;2;0,950000;10000;with_replacement;ok;7,000000;2,000000;1,000000;2,000000;0,567300;1,432700;1,000000;0,000000;1,000000;1,000000
11050131001;OP茶酚洗潔精 (零添加):茶酚洗潔精;14;2;0,950000;10000;with_replacement;ok;11,000000;3,000000;2,000000;13,000000;6,031200;6,968800;1,000000;0,000000;1,000000;2,000000
11050140002;珂珂透超濃縮洗碗凝露:洗碗凝露葡萄;9;2;0,950000;10000;with_replacement;ok;7,000000;2,000000;1,000000;1,000000;0,283700;0,716300;1,000000;0,000000;1,000000;1,000000
